fold,entry_bar,exit_bar,direction,confidence,realized_return,source
1,16954,17025,1,0.916754,0.0084032,model
1,17026,17097,-1,0.198194,0.0050843,model
1,17099,17170,1,0.614987,0.003656,model
1,17171,17242,-1,0.156544,0.00492092,model
1,17245,17316,-1,0.330563,-0.01662058,model
1,17317,17388,-1,0.041308,-0.00106241,model
1,17389,17460,-1,0.091428,3.531e-05,model
1,17461,17532,-1,0.364086,-0.00088659,model
1,17533,17604,-1,0.068861,0.00380063,model
1,17605,17676,-1,0.342366,-0.01383203,model
1,17677,17748,-1,0.07691,-0.00477845,model
1,17749,17820,-1,0.015516,0.00172082,model
1,17821,17892,-1,0.189382,0.00370465,model
1,17893,17964,1,0.69724,-0.00167953,model
1,17968,18039,-1,0.380416,0.00444141,model
1,18040,18111,1,0.701388,0.00434914,model
1,18115,18186,1,0.620116,-0.00333016,model
1,18187,18258,-1,0.320255,-0.00109738,model
1,18259,18330,-1,0.121414,-0.0005728,model
1,18331,18402,-1,0.168952,0.00599037,model
1,18403,18474,-1,0.304734,0.0010996,model
1,18475,18546,1,0.710784,-0.00460392,model
1,18552,18623,1,0.627406,0.00308467,model
1,18624,18695,-1,0.3975,0.00356276,model
1,18696,18767,1,0.773893,0.00060227,model
1,18768,18839,1,0.740253,-0.00080939,model
1,18840,18911,1,0.766862,0.00761653,model
1,18912,18983,-1,0.09406,-0.00268865,model
1,18984,19055,-1,0.199424,0.00156304,model
1,19056,19127,-1,0.086952,0.00585353,model
1,19128,19199,-1,0.342342,-0.00048014,model
1,19203,19274,1,0.676252,0.00072337,model
1,19275,19346,1,0.609032,-0.00028945,model
1,19348,19419,1,0.696507,-0.00806663,model
1,19420,19491,1,0.960898,0.00397296,model
1,19492,19563,1,0.888579,-0.00023169,model
1,19564,19635,-1,0.194431,0.00050169,model
1,19639,19710,-1,0.35267,0.0022955,model
1,19711,19782,1,0.819043,0.00895385,model
1,19783,19854,-1,0.192694,-0.003811,model
1,19856,19927,-1,0.370229,0.00174892,model
1,19928,19999,-1,0.182901,-0.00086655,model
1,20000,20071,-1,0.248421,0.00507057,model
1,20072,20143,1,0.727014,-0.00124559,model
1,20144,20215,1,0.657617,0.00445105,model
1,20216,20287,-1,0.265789,-0.00124753,model
1,20288,20359,-1,0.128526,0.00047724,model
1,20360,20431,1,0.745086,-0.0010819,model
1,20433,20504,1,0.656504,-0.00315872,model
1,20505,20576,-1,0.384583,0.00510922,model
1,20577,20648,1,0.745987,0.00191876,model
1,20649,20720,1,0.644795,0.00078886,model
1,20721,20792,-1,0.234785,-0.0040444,model
1,20793,20864,-1,0.136142,-0.00088564,model
1,20865,20936,-1,0.138241,0.00167465,model
1,20944,21015,-1,0.381813,-0.00058725,model
1,21016,21087,-1,0.085805,0.00337534,model
1,21088,21159,-1,0.070685,0.00860335,model
1,21160,21231,1,0.804483,0.00053586,model
1,21232,21303,1,0.611039,0.001893,model
1,21304,21375,-1,0.304859,0.0006585,model
1,21376,21447,-1,0.279306,-0.00504333,model
1,21450,21521,1,0.678079,-0.0018159,model
1,21522,21593,-1,0.334162,-4.866e-05,model
1,21598,21669,-1,0.383772,0.0115106,model
1,21670,21741,1,0.945688,0.00257117,model
1,21742,21813,1,0.774365,-0.00061719,model
1,21814,21885,-1,0.361792,-0.00540123,model
1,21886,21957,-1,0.083006,-0.01407264,model
1,21958,22029,-1,0.066077,0.00270961,model
1,22034,22105,-1,0.308418,8.327e-05,model
1,22106,22177,-1,0.330419,-0.00893655,model
1,22178,22249,-1,0.052937,-0.00040225,model
1,22250,22321,-1,0.111146,0.00135056,model
1,22322,22393,1,0.803039,-0.00234428,model
1,22394,22465,-1,0.154781,-0.00223936,model
1,22466,22537,-1,0.037338,0.00470826,model
1,22538,22609,-1,0.342127,0.00134728,model
1,22612,22683,-1,0.237161,0.00132981,model
1,22684,22755,-1,0.205433,0.01881771,model
1,22756,22827,1,0.946743,0.0028641,model
1,22832,22903,1,0.60867,-0.00124811,model
1,22904,22975,-1,0.046204,0.00104693,model
1,22976,23047,-1,0.081233,0.0064461,model
1,23048,23119,-1,0.292152,-0.00769257,model
