trade_num,entry_bar,exit_bar,direction,return_net,cumulative_equity
1,12448,12467,1,-0.00073345,-0.00073345
2,12468,12487,1,-0.0009545,-0.00168796
3,12488,12507,1,-0.00178761,-0.00347557
4,12509,12528,-1,0.00037833,-0.00309723
5,12532,12551,-1,-0.00211247,-0.00520971
6,12552,12571,-1,0.00116753,-0.00404218
7,12572,12591,-1,-0.00201066,-0.00605284
8,12595,12614,-1,-0.00184111,-0.00789395
9,12615,12634,-1,0.0004421,-0.00745185
10,12648,12667,1,-0.00094799,-0.00839984
11,12668,12687,1,0.00182141,-0.00657843
12,12688,12707,1,0.00097929,-0.00559914
13,12713,12732,1,0.00196279,-0.00363636
14,12736,12755,-1,-0.00835339,-0.01198975
15,12756,12775,-1,0.00098234,-0.01100741
16,12776,12795,-1,0.00225327,-0.00875414
17,12813,12832,-1,0.00036542,-0.00838871
18,12838,12857,-1,0.00235622,-0.0060325
19,12859,12878,1,0.00073777,-0.00529473
20,12879,12898,1,-0.00166237,-0.0069571
21,12901,12920,1,-0.00092569,-0.00788278
22,12923,12942,-1,-0.00191839,-0.00980117
23,12943,12962,-1,0.00580651,-0.00399466
24,12965,12984,1,-0.00113902,-0.00513368
25,12985,13004,1,0.00103805,-0.00409563
26,13005,13024,1,-0.00073766,-0.00483329
27,13025,13044,1,0.00207431,-0.00275898
28,13045,13064,1,-0.00239684,-0.00515582
29,13065,13084,1,-0.0015396,-0.00669542
30,13085,13104,1,-0.00227093,-0.00896636
31,13105,13124,1,-0.00082394,-0.00979029
32,13126,13145,1,-0.00234272,-0.01213301
33,13151,13170,1,-0.00310068,-0.01523369
34,13171,13190,1,0.00115143,-0.01408226
35,13191,13210,1,0.00069013,-0.01339213
36,13216,13235,1,0.0003513,-0.01304083
37,13255,13274,1,-0.00083487,-0.0138757
38,13282,13301,-1,0.00331151,-0.01056419
39,13302,13321,1,0.00142951,-0.00913468
40,13322,13341,1,-0.00178472,-0.01091939
41,13342,13361,1,0.00411948,-0.00679991
42,13362,13381,1,0.00046794,-0.00633197
43,13383,13402,1,0.00197979,-0.00435217
44,13418,13437,1,-0.003837,-0.00818917
45,13439,13458,1,0.00050552,-0.00768365
46,13459,13478,1,0.00340063,-0.00428302
47,13483,13502,1,0.00130345,-0.00297957
48,13503,13522,-1,0.00082816,-0.0021514
49,13537,13556,-1,0.00226175,0.00011034
50,13557,13576,1,0.00211825,0.00222859
51,13578,13597,1,0.00597937,0.00820796
52,13608,13627,-1,-0.00423079,0.00397717
53,13628,13647,-1,-0.00465832,-0.00068115
54,13648,13667,-1,0.00163553,0.00095438
55,13668,13687,1,-0.00090638,4.799e-05
56,13688,13707,1,0.00069136,0.00073935
57,13708,13727,1,0.00117436,0.00191371
58,13756,13775,1,0.00228594,0.00419965
59,13782,13801,-1,0.00256944,0.00676909
60,13812,13831,1,0.00292304,0.00969212
61,13834,13853,-1,-0.00153492,0.0081572
62,13867,13886,1,0.01271424,0.02087144
63,13887,13906,-1,0.00079098,0.02166242
64,13914,13933,-1,-0.00385192,0.01781051
65,13934,13953,-1,0.00074234,0.01855285
66,13954,13973,-1,0.00067559,0.01922844
67,13974,13993,-1,-0.00214085,0.0170876
68,13994,14013,-1,-0.0013613,0.01572629
69,14014,14033,-1,0.00216694,0.01789323
70,14051,14070,1,-0.00275407,0.01513916
71,14071,14090,1,-0.00097881,0.01416035
72,14091,14110,1,0.00158339,0.01574373
73,14111,14130,1,0.00134399,0.01708772
74,14148,14167,1,-0.00361573,0.01347199
75,14168,14187,1,0.0022687,0.01574069
76,14188,14207,1,0.00194083,0.01768152
77,14208,14227,1,-0.00160115,0.01608037
78,14228,14247,1,-0.00259147,0.0134889
79,14256,14275,1,-0.00081993,0.01266897
