fold,entry_bar,exit_bar,direction,confidence,realized_return,source
1,16954,17025,1,0.949895,0.0084032,model
1,17026,17097,-1,0.193901,0.0050843,model
1,17139,17210,-1,0.26897,0.0025102,model
1,17219,17290,-1,0.302708,-0.00900118,model
1,17291,17362,-1,0.103642,-0.00644998,model
1,17363,17434,-1,0.135511,0.00105092,model
1,17435,17506,-1,0.313135,0.00071467,model
1,17507,17578,-1,0.280177,0.00438484,model
1,17618,17689,1,0.706594,0.01330342,model
1,17690,17761,-1,0.076091,-0.00304788,model
1,17762,17833,-1,0.033606,-0.0009288,model
1,17834,17905,-1,0.091965,0.00601666,model
1,17906,17977,1,0.808745,-0.00157364,model
1,17991,18062,-1,0.309881,0.00356637,model
1,18063,18134,1,0.836553,0.00148124,model
1,18138,18209,1,0.797897,-0.00111442,model
1,18219,18290,-1,0.276991,0.00010784,model
1,18291,18362,-1,0.099221,0.00283318,model
1,18363,18434,-1,0.159592,0.00479039,model
1,18435,18506,1,0.895782,-0.00296471,model
1,18507,18578,-1,0.289422,0.00116828,model
1,18579,18650,-1,0.254905,0.00114704,model
1,18651,18722,-1,0.260555,-0.00048123,model
1,18724,18795,1,0.704943,0.00092499,model
1,18801,18872,1,0.750132,0.00462509,model
1,18873,18944,-1,0.270186,-0.00486632,model
1,18945,19016,-1,0.07694,-0.00070526,model
1,19018,19089,-1,0.276055,0.0029225,model
1,19090,19161,-1,0.081103,0.00268471,model
1,19162,19233,-1,0.128422,0.00107616,model
1,19235,19306,1,0.758954,0.00050529,model
1,19307,19378,-1,0.189664,0.00473507,model
1,19379,19450,1,0.945215,0.001575,model
1,19451,19522,1,0.786095,-0.00310932,model
1,19523,19594,1,0.917891,-6.538e-05,model
1,19598,19669,1,0.684471,-0.00233206,model
1,19670,19741,1,0.931121,0.00555842,model
1,19773,19844,-1,0.300768,-0.00547491,model
1,19864,19935,-1,0.177793,0.00103002,model
1,19936,20007,-1,0.120067,0.00150694,model
1,20014,20085,1,0.703789,-0.00082801,model
1,20086,20157,1,0.735455,-0.00110869,model
1,20170,20241,-1,0.286612,-0.00591824,model
1,20242,20313,-1,0.308151,0.00237731,model
1,20314,20385,1,0.734016,0.00223131,model
1,20410,20481,-1,0.315266,0.0003404,model
1,20496,20567,1,0.682733,-0.00726877,model
1,20577,20648,1,0.70297,0.00191876,model
1,20654,20725,1,0.73313,-9.875e-05,model
1,20726,20797,-1,0.305301,-0.00556763,model
1,20798,20869,-1,0.079582,-0.00083686,model
1,20870,20941,-1,0.158631,0.00150827,model
1,20948,21019,-1,0.285851,0.00056831,model
1,21020,21091,-1,0.036238,0.00234241,model
1,21092,21163,-1,0.043702,0.0094915,model
1,21164,21235,1,0.869384,0.00035266,model
1,21244,21315,-1,0.257216,0.00060714,model
1,21317,21388,1,0.713859,0.00447005,model
1,21389,21460,-1,0.267772,-0.00110079,model
1,21461,21532,1,0.794074,-0.00235259,model
1,21558,21629,-1,0.254163,0.0048045,model
1,21636,21707,1,0.815451,-0.00701489,model
1,21708,21779,1,0.916093,0.00341298,model
1,21792,21863,-1,0.212241,-0.00181211,model
1,21864,21935,-1,0.041935,-0.01828627,model
1,21936,22007,-1,0.119713,0.00535851,model
1,22010,22081,1,0.928687,0.00015036,model
1,22082,22153,-1,0.144087,-0.0030685,model
1,22154,22225,-1,0.16684,-0.00880539,model
1,22226,22297,-1,0.155909,0.00310637,model
1,22298,22369,1,0.924386,-0.00110332,model
1,22370,22441,-1,0.228359,0.0022455,model
1,22442,22513,-1,0.095746,0.00083627,model
1,22538,22609,1,0.692386,-0.00134728,model
1,22612,22683,-1,0.301721,0.00132981,model
1,22705,22776,-1,0.313796,0.01835465,model
1,22777,22848,1,0.927248,-0.00047362,model
1,22849,22920,-1,0.28765,0.00067427,model
1,22921,22992,-1,0.099906,0.0078647,model
1,22993,23064,-1,0.206971,-0.00107307,model
1,23113,23184,-1,0.161338,-0.00101693,model
1,23185,23256,-1,0.090716,-0.00415251,model
1,23257,23328,-1,0.026812,-0.00017752,model
1,23329,23400,-1,0.142298,0.00103527,model
1,23402,23473,1,0.701003,0.00118482,model
1,23507,23578,-1,0.234305,-0.00109589,model
1,23579,23650,-1,0.287331,-0.0005454,model
1,23663,23734,-1,0.316959,0.00081454,model
1,23735,23806,-1,0.310658,0.00320728,model
1,23807,23878,-1,0.11693,-0.00150405,model
1,23879,23950,-1,0.16517,0.00340803,model
1,23951,24022,-1,0.235472,0.00349613,model
1,24034,24105,-1,0.308144,7.815e-05,model
1,24106,24177,1,0.728813,0.0005689,model
1,24179,24250,1,0.767483,0.00015072,model
1,24251,24322,-1,0.068169,-0.00036932,model
1,24323,24394,-1,0.175125,-0.00378582,model
1,24410,24481,1,0.682365,-0.00036386,model
1,24482,24553,-1,0.099149,0.00230445,model
1,24554,24625,-1,0.247172,0.00439658,model
1,24626,24697,-1,0.301443,-0.00304919,model
1,24721,24792,1,0.686101,-0.00081327,model
1,24805,24876,-1,0.202848,-0.00410681,model
1,24877,24948,-1,0.093137,-0.00316521,model
1,24949,25020,-1,0.116473,0.00120994,model
1,25021,25092,-1,0.074222,-0.00227116,model
1,25093,25164,-1,0.052015,-0.01601145,model
1,25165,25236,-1,0.042413,-0.00118598,model
1,25237,25308,-1,0.128475,0.00216562,model
1,25312,25383,-1,0.18207,-0.00195355,model
1,25384,25455,-1,0.061717,-0.00539963,model
1,25458,25529,-1,0.307478,0.0009684,model
1,25549,25620,-1,0.193176,0.00303008,model
1,25621,25692,-1,0.144839,0.00299151,model
1,25693,25764,1,0.697879,0.00842321,model
1,25793,25864,1,0.715827,-0.00038791,model
1,25869,25940,-1,0.271443,0.00010028,model
1,25941,26012,-1,0.171422,-0.00051798,model
1,26017,26088,1,0.717717,-0.00086698,model
1,26098,26169,-1,0.198717,0.00411186,model
1,26170,26241,-1,0.020203,0.00286085,model
1,26242,26313,-1,0.092051,0.00505513,model
1,26315,26386,1,0.727816,0.00101004,model
1,26388,26459,-1,0.306976,0.00090011,model
1,26460,26531,-1,0.139132,-0.00232225,model
1,26532,26603,-1,0.153107,0.00081329,model
1,26632,26703,1,0.697574,0.00013427,model
1,26706,26777,1,0.743772,-0.00212718,model
1,26780,26851,1,0.68018,-0.00278676,model
1,26852,26923,1,0.856205,0.00087284,model
1,26924,26995,1,0.811949,0.00293939,model
1,26996,27067,-1,0.100113,0.00484452,model
1,27070,27141,1,0.692035,0.00104552,model
1,27143,27214,-1,0.270314,0.00121097,model
1,27222,27293,-1,0.278629,-0.00028857,model
1,27294,27365,-1,0.22408,-0.00178853,model
1,27366,27437,-1,0.159996,0.0085651,model
1,27451,27522,1,0.691898,-0.00730212,model
1,27523,27594,1,0.884448,-0.00047534,model
1,27595,27666,1,0.75669,0.00125671,model
1,27667,27738,-1,0.128517,-8.286e-05,model
1,27739,27810,-1,0.033833,0.0014756,model
1,27811,27882,-1,0.009125,-0.00032258,model
1,27883,27954,-1,0.215645,0.00018823,model
1,27958,28029,-1,0.284973,-0.00077555,model
1,28030,28101,-1,0.039285,0.00113343,model
1,28102,28173,-1,0.102128,-0.00131724,model
1,28176,28247,-1,0.29761,-0.00016443,model
1,28265,28336,-1,0.188013,-0.00036446,model
1,28337,28408,-1,0.077041,-0.00100399,model
1,28409,28480,-1,0.202278,-0.00030226,model
1,28481,28552,-1,0.015895,0.00365045,model
1,28553,28624,-1,0.013486,-0.00611173,model
1,28625,28696,-1,0.299342,0.00413999,model
1,28698,28769,1,0.721829,-0.0007778,model
1,28772,28843,1,0.69667,0.0025672,model
1,28844,28915,-1,0.097223,-0.00241575,model
1,28916,28987,-1,0.121057,0.00021903,model
1,28988,29059,-1,0.07206,0.00085061,model
1,29060,29131,-1,0.117948,0.0011736,model
1,29132,29203,-1,0.209225,0.00550003,model
1,29204,29275,1,0.847177,-0.00210803,model
1,29276,29347,1,0.736637,-0.00583306,model
1,29348,29419,1,0.787309,0.00219293,model
1,29420,29491,-1,0.23064,0.00057103,model
1,29492,29563,-1,0.037204,0.00718629,model
1,29564,29635,-1,0.201336,-0.00339223,model
1,29638,29709,-1,0.2365,-0.00018239,model
1,29710,29781,-1,0.168333,-0.00371383,model
1,29782,29853,-1,0.164794,-0.00350043,model
1,29854,29925,-1,0.011503,0.00426062,model
1,29926,29997,-1,0.28657,0.00057753,model
1,29998,30069,-1,0.229308,-0.00736896,model
1,30070,30141,-1,0.016165,-0.00102486,model
1,30142,30213,-1,0.278767,0.00251722,model
1,30214,30285,-1,0.077748,0.00104268,model
1,30286,30357,-1,0.095551,-0.00099788,model
1,30358,30429,-1,0.079139,0.00307294,model
1,30430,30501,-1,0.068779,-0.00121126,model
1,30502,30573,-1,0.14164,0.00143596,model
1,30574,30645,-1,0.034021,-0.00196973,model
1,30646,30717,-1,0.007562,-0.00010579,model
1,30718,30789,-1,0.032796,0.00418086,model
1,30790,30861,-1,0.044661,-0.00689878,model
1,30862,30933,-1,0.076716,-0.00291506,model
1,30934,31005,-1,0.121411,-0.00854688,model
1,31006,31077,-1,0.007673,-0.00343707,model
1,31078,31149,-1,0.02753,0.00240717,model
1,31152,31223,-1,0.171532,-0.00018986,model
1,31224,31295,-1,0.049071,0.00405725,model
1,31296,31367,-1,0.220384,0.00733688,model
1,31368,31439,-1,0.157343,0.00194012,model
1,31440,31511,-1,0.023514,0.00140126,model
1,31512,31583,-1,0.043944,0.00462427,model
1,31584,31655,-1,0.064601,-0.00016552,model
1,31656,31727,-1,0.077652,0.00011841,model
1,31728,31799,-1,0.175431,5.305e-05,model
1,31800,31871,-1,0.018513,0.00332387,model
1,31872,31943,-1,0.089078,-0.00184229,model
1,31958,32029,-1,0.313061,-0.00062839,model
1,32030,32101,-1,0.110103,0.00139294,model
1,32102,32173,-1,0.031876,0.00147501,model
1,32174,32245,-1,0.318439,-0.00149204,model
1,32246,32317,-1,0.028293,-0.00279153,model
1,32318,32389,-1,0.003423,0.00540181,model
1,32390,32461,-1,0.012312,-0.00245748,model
1,32462,32533,-1,0.149445,-0.00820313,model
1,32534,32605,-1,0.00229,0.0048684,model
1,32606,32677,-1,0.055218,-0.00129316,model
1,32678,32749,-1,0.133143,-0.00020887,model
1,32750,32821,-1,0.053651,0.003059,model
1,32826,32897,-1,0.185903,0.00317997,model
1,32898,32969,-1,0.253293,-9.385e-05,model
1,33005,33076,1,0.691523,-0.00081546,model
1,33077,33148,-1,0.118916,0.00389429,model
1,33149,33220,-1,0.104838,-0.00110077,model
1,33221,33292,-1,0.087736,0.00178905,model
1,33299,33370,-1,0.203465,0.00160451,model
1,33371,33442,-1,0.13851,0.00248661,model
1,33444,33515,-1,0.315658,-0.0020717,model
1,33516,33587,-1,0.217221,-0.00182721,model
1,33588,33619,-1,0.070329,-0.00109396,model
2,33620,33691,-1,0.1352,-0.0005009,model
2,33692,33763,-1,0.195784,4.02e-05,model
2,33764,33835,-1,0.215864,0.00139344,model
2,33836,33907,-1,0.240398,0.00088261,model
2,33908,33979,-1,0.208875,-0.00160696,model
2,33992,34063,-1,0.272807,0.00209292,model
2,34064,34135,-1,0.036024,0.00107382,model
2,34136,34207,-1,0.156768,0.0105643,model
2,34208,34279,1,0.904592,0.00097792,model
2,34282,34353,1,0.705366,-0.00070085,model
2,34355,34426,-1,0.289118,-2.209e-05,model
2,34432,34503,-1,0.301675,-0.00501193,model
2,34504,34575,-1,0.247896,0.00349129,model
2,34578,34649,1,0.682217,0.00448265,model
2,34650,34721,-1,0.128578,0.00048596,model
2,34722,34793,-1,0.144151,0.00285346,model
2,34812,34883,-1,0.265107,-0.00011837,model
2,34885,34956,-1,0.245116,-0.00051074,model
2,34957,35028,-1,0.315504,0.00217677,model
2,35048,35119,1,0.884426,0.00166649,model
2,35128,35199,-1,0.254199,0.00585492,model
2,35212,35283,-1,0.275696,0.00132803,model
2,35284,35355,-1,0.260907,-0.002451,model
2,35356,35427,-1,0.139212,0.00197122,model
2,35428,35499,-1,0.046358,0.00199938,model
2,35534,35605,-1,0.318059,0.00222256,model
2,35616,35687,-1,0.289917,-0.00010949,model
2,35688,35759,-1,0.07672,0.00022072,model
2,35760,35831,-1,0.200319,0.00826386,model
2,35832,35903,1,0.781927,0.00333871,model
2,35938,36009,-1,0.290778,0.00084365,model
2,36010,36081,-1,0.138902,0.00260598,model
2,36082,36153,-1,0.243931,-0.00057737,model
2,36163,36234,-1,0.313531,0.00095404,model
2,36235,36306,-1,0.088224,-0.00040662,model
2,36307,36378,-1,0.110612,0.01177112,model
2,36379,36450,1,0.852695,0.00248531,model
2,36461,36532,-1,0.310517,0.0197301,model
2,36533,36604,1,0.694612,0.0026753,model
