trade_num,entry_bar,exit_bar,direction,return_net,cumulative_equity
1,25288,25359,-1,-0.00226003,-0.00226003
2,25360,25431,-1,-0.00491327,-0.0071733
3,25432,25503,-1,0.00066949,-0.00650381
4,25504,25575,-1,0.00119726,-0.00530655
5,25576,25647,1,-0.00126185,-0.0065684
6,25654,25725,-1,-0.00317328,-0.00974168
7,25726,25797,-1,-0.00129831,-0.01103999
8,25798,25869,-1,-0.00394918,-0.01498917
9,25870,25941,-1,0.00171563,-0.01327354
10,25942,26013,1,-0.00031863,-0.01359216
11,26014,26085,1,-0.00201089,-0.01560306
12,26086,26157,1,-0.00253762,-0.01814068
13,26158,26229,-1,0.00482038,-0.0133203
14,26230,26301,-1,0.00608039,-0.00723991
15,26302,26373,1,0.00087587,-0.00636403
16,26374,26445,1,-0.00126014,-0.00762418
17,26447,26518,1,0.00156348,-0.00606069
18,26519,26590,-1,-0.00124124,-0.00730193
19,26593,26664,1,0.00119701,-0.00610492
20,26666,26737,-1,0.00040552,-0.0056994
21,26738,26809,1,-0.00467576,-0.01037517
22,26810,26881,1,0.00039,-0.00998517
23,26882,26953,-1,-0.00107006,-0.01105523
24,26954,27025,-1,-0.00428451,-0.01533974
25,27026,27097,-1,0.00467084,-0.01066889
26,27098,27169,-1,0.00227405,-0.00839484
27,27170,27241,1,0.0013693,-0.00702554
28,27245,27316,-1,0.00048692,-0.00653862
29,27317,27388,-1,-0.00084421,-0.00738283
30,27389,27460,-1,0.00858202,0.00119919
31,27461,27532,1,-0.00548881,-0.00428962
32,27533,27604,1,-0.00148479,-0.00577441
33,27605,27676,1,0.00085724,-0.00491717
34,27677,27748,-1,0.00212049,-0.00279667
35,27749,27820,-1,-0.00136639,-0.00416307
36,27821,27892,-1,-0.00101331,-0.00517638
37,27893,27964,-1,0.00010807,-0.00506831
38,27965,28036,1,-0.0003305,-0.0053988
39,28037,28108,-1,-0.00070505,-0.00610386
40,28109,28180,-1,-0.00067031,-0.00677416
41,28181,28252,-1,-0.00046156,-0.00723573
42,28253,28324,1,-4.024e-05,-0.00727596
43,28325,28396,-1,-0.00136801,-0.00864398
44,28397,28468,-1,0.00019101,-0.00845297
45,28469,28540,-1,0.00194506,-0.00650791
46,28541,28612,-1,-0.01213788,-0.01864579
47,28613,28684,-1,0.01042868,-0.00821711
48,28685,28756,-1,0.00101449,-0.00720262
49,28757,28828,1,-0.00082359,-0.00802621
50,28829,28900,1,0.00364692,-0.00437929
51,28901,28972,-1,-0.00150696,-0.00588625
52,28983,29054,-1,-3.327e-05,-0.00591952
53,29060,29131,1,-0.0013736,-0.00729313
54,29132,29203,-1,0.00530003,-0.0019931
55,29204,29275,1,-0.00230803,-0.00430112
56,29276,29347,1,-0.00603306,-0.01033419
57,29348,29419,1,0.00199293,-0.00834126
58,29421,29492,1,-0.00061346,-0.00895472
59,29493,29564,-1,0.00721397,-0.00174075
60,29566,29637,1,0.00444635,0.0027056
61,29638,29709,1,-1.761e-05,0.00268798
62,29710,29781,-1,-0.00391383,-0.00122585
63,29782,29853,-1,-0.00370043,-0.00492628
64,29854,29925,-1,0.00406062,-0.00086566
65,29928,29999,-1,0.00074427,-0.00012139
66,30001,30072,1,0.01068294,0.01056155
67,30073,30144,-1,0.00178755,0.0123491
68,30145,30216,-1,0.00385048,0.01619958
69,30217,30288,-1,-0.0005381,0.01566148
70,30289,30360,-1,-0.00106228,0.0145992
71,30361,30432,-1,0.00249971,0.0170989
72,30441,30512,-1,-0.00167778,0.01542113
73,30513,30584,-1,0.00263853,0.01805966
74,30586,30657,-1,-0.002902,0.01515766
75,30658,30729,-1,0.00206515,0.01722281
76,30730,30801,1,4.464e-05,0.01726745
77,30802,30873,-1,-0.00533834,0.01192911
78,30874,30945,-1,-0.00223248,0.00969664
79,30946,31017,-1,-0.01013377,-0.00043714
80,31018,31089,-1,-0.00249692,-0.00293406
81,31090,31161,-1,0.00181024,-0.00112381
82,31162,31233,-1,-0.00214039,-0.0032642
83,31234,31305,-1,0.00622491,0.00296071
84,31306,31377,1,-0.0095128,-0.00655209
85,31378,31449,1,0.00132668,-0.00522541
86,31450,31521,-1,0.00259893,-0.00262648
87,31522,31593,-1,0.00382606,0.00119958
88,31596,31667,-1,-0.00121828,-1.87e-05
89,31671,31742,1,0.00030209,0.00028339
90,31743,31814,-1,0.0061259,0.00640929
91,31815,31886,-1,-0.00227775,0.00413154
92,31887,31958,-1,-0.00138079,0.00275075
93,31959,32030,-1,-0.00045597,0.00229478
94,32031,32102,-1,0.00181341,0.00410819
95,32103,32174,-1,0.00032327,0.00443147
96,32175,32246,1,0.00115194,0.00558341
97,32247,32318,-1,-0.00232474,0.00325867
98,32319,32390,-1,0.00400537,0.00726404
99,32391,32462,-1,-0.00236789,0.00489615
100,32463,32534,-1,-0.00790879,-0.00301263
101,32535,32606,-1,0.00403964,0.00102701
102,32607,32678,-1,-0.00127166,-0.00024465
103,32679,32750,-1,-0.0004419,-0.00068655
104,32753,32824,1,-0.00395917,-0.00464572
105,32826,32897,-1,0.00297997,-0.00166575
106,32898,32969,-1,-0.00029385,-0.0019596
107,32971,33042,1,0.00237805,0.00041845
108,33043,33114,-1,0.00146578,0.00188423
109,33115,33186,-1,0.00136348,0.00324771
110,33187,33258,-1,0.0013933,0.00464101
111,33259,33330,-1,0.0006689,0.00530991
112,33331,33402,1,-0.00573155,-0.00042163
113,33403,33474,1,0.00299504,0.00257341
114,33477,33548,1,0.00161542,0.00418883
115,33549,33620,1,0.00124543,0.00543427
116,33621,33692,1,0.00050846,0.00594273
117,33696,33767,1,0.0002566,0.00619934
118,33770,33841,-1,0.0034799,0.00967923
119,33864,33935,1,0.00314831,0.01282754
120,33936,34007,-1,-0.00140838,0.01141916
121,34021,34092,1,-0.00156517,0.00985399
122,34094,34165,-1,0.00204628,0.01190027
123,34166,34237,-1,0.00886707,0.02076733
124,34238,34309,1,-0.00253606,0.01823128
