fold,entry_bar,exit_bar,direction,confidence,realized_return,source
1,15078,15097,1,0.786691,-0.0019527,model
1,15098,15117,1,0.72837,0.00227431,model
1,15118,15137,1,0.693871,0.00029914,model
1,15138,15157,1,0.730798,-0.00208873,model
1,15158,15177,1,0.915417,-0.00050169,model
1,15178,15197,1,0.66383,-0.00225171,model
1,15198,15217,1,0.7698,-0.00050067,model
1,15218,15237,1,0.698081,-0.00480774,model
1,15238,15257,-1,0.41709,0.00122259,model
1,15258,15277,-1,0.43067,0.00284053,model
1,15278,15297,1,0.765414,-0.00101456,model
1,15298,15317,-1,0.430408,-0.00026498,model
1,15318,15337,1,0.557313,-0.00037622,model
1,15338,15357,1,0.76362,0.00126807,model
1,15360,15379,1,0.563668,0.00021962,model
1,15380,15399,1,0.558619,0.00053163,model
1,15400,15419,1,0.595358,-0.00167611,model
1,15420,15439,1,0.582552,-0.00322778,model
1,15440,15459,1,0.966855,0.00175518,model
1,15460,15479,1,0.892127,-0.00156242,model
1,15480,15499,1,0.955122,0.00028092,model
1,15500,15519,1,0.937662,0.0048331,model
1,15520,15539,1,0.709528,0.00223599,model
1,15542,15561,1,0.646495,0.00196375,model
1,15562,15581,1,0.615898,-0.00051817,model
1,15582,15601,1,0.653767,-0.00363048,model
1,15602,15621,1,0.723792,0.00095582,model
1,15622,15641,1,0.774353,-0.00050745,model
1,15642,15661,1,0.78521,0.00298761,model
1,15662,15681,-1,0.380237,-0.00213189,model
1,15682,15701,-1,0.264149,0.00071092,model
1,15702,15721,1,0.69735,-0.00056175,model
1,15722,15741,-1,0.424286,0.0016246,model
1,15742,15761,1,0.852557,-0.00057778,model
1,15762,15781,1,0.748328,0.00237463,model
1,15782,15801,1,0.660924,0.00924323,model
1,15802,15821,-1,0.190576,-0.00489232,model
1,15822,15841,-1,0.097477,-0.00471831,model
1,15842,15861,-1,0.144735,0.00256743,model
1,15863,15882,-1,0.288377,0.00039178,model
1,15883,15902,1,0.589908,-0.00024711,model
1,15903,15922,-1,0.169185,0.00057608,model
1,15923,15942,-1,0.365939,0.00045436,model
1,15943,15962,1,0.730309,0.00096957,model
1,15963,15982,-1,0.430804,0.00248958,model
1,15983,16002,1,0.559371,0.00057307,model
1,16003,16022,-1,0.437618,-0.00119868,model
1,16023,16042,-1,0.304466,0.00155034,model
1,16043,16062,-1,0.3527,0.00615773,model
1,16063,16082,1,0.580215,0.00220842,model
1,16083,16102,-1,0.390876,-0.00068676,model
1,16103,16122,1,0.606909,0.00097728,model
1,16123,16142,1,0.691535,0.01215189,model
1,16143,16162,-1,0.23683,-0.00035415,model
1,16163,16182,-1,0.275677,0.00061645,model
1,16183,16202,-1,0.426897,-0.00435856,model
1,16203,16222,-1,0.064868,0.00261966,model
1,16224,16243,1,0.774933,0.00072963,model
1,16244,16263,-1,0.363897,-0.00081091,model
1,16264,16283,-1,0.287653,-0.0003657,model
1,16284,16303,-1,0.361856,0.00090095,model
1,16304,16323,-1,0.443087,0.00273197,model
1,16324,16343,1,0.773409,-0.00154562,model
1,16344,16363,1,0.785568,-0.00069963,model
1,16364,16383,1,0.750389,-0.00270768,model
1,16384,16403,1,0.892019,0.00178339,model
1,16404,16423,1,0.639627,0.00077657,model
1,16424,16443,1,0.552066,-0.00050384,model
1,16445,16464,-1,0.37015,0.0020037,model
1,16465,16484,-1,0.313235,0.00253977,model
1,16485,16504,1,0.889255,0.00176839,model
1,16505,16524,1,0.884171,0.00141328,model
1,16525,16544,1,0.855094,0.000683,model
1,16545,16564,1,0.783253,-0.00098242,model
1,16565,16584,1,0.858164,-0.00059487,model
1,16585,16604,1,0.577977,-0.00136082,model
1,16608,16627,-1,0.443295,-0.00043107,model
1,16630,16649,-1,0.382869,0.00101196,model
1,16650,16669,1,0.708662,0.00180815,model
1,16671,16690,-1,0.384289,-0.00062506,model
1,16691,16710,-1,0.228025,0.00189981,model
1,16711,16730,-1,0.353318,-0.00168116,model
1,16731,16750,-1,0.387005,0.00316857,model
1,16753,16772,-1,0.436071,-0.00051759,model
1,16773,16792,1,0.59397,-0.0030722,model
1,16793,16812,1,0.645496,-0.00196762,model
1,16813,16832,1,0.650025,0.00052782,model
1,16833,16852,-1,0.265251,0.00034528,model
1,16853,16872,1,0.730398,-0.0012398,model
1,16878,16897,-1,0.392268,0.0035847,model
1,16898,16917,1,0.879031,0.00105251,model
1,16918,16937,1,0.629496,-0.00352093,model
1,16938,16957,1,0.770134,0.00066936,model
1,16959,16978,1,0.593832,0.00081631,model
1,16979,16998,1,0.636754,0.0019113,model
1,16999,17018,1,0.684962,-0.00043326,model
1,17020,17039,-1,0.383082,0.00085123,model
1,17041,17060,1,0.552022,-0.00093327,model
