trade_num,entry_bar,exit_bar,direction,return_net,cumulative_equity
1,14784,14855,1,-0.00117349,-0.00117349
2,14856,14927,1,-0.00621234,-0.00738583
3,14930,15001,1,-0.00410561,-0.01149144
4,15002,15073,1,-0.00424163,-0.01573307
5,15074,15145,1,0.00117733,-0.01455574
6,15146,15217,-1,0.00211932,-0.01243643
7,15218,15289,1,0.0046536,-0.00778283
8,15290,15361,1,-0.00494605,-0.01272888
9,15362,15433,1,0.00353776,-0.00919112
10,15434,15505,1,-0.00150383,-0.01069495
11,15506,15577,1,0.01302631,0.00233135
12,15578,15649,-1,-0.00284191,-0.00051056
13,15650,15721,-1,0.00032756,-0.000183
14,15722,15793,1,-0.00163201,-0.00181501
15,15794,15865,-1,0.00194477,0.00012975
16,15866,15937,1,0.01243751,0.01256726
17,15938,16009,-1,-0.00211486,0.01045241
18,16010,16081,-1,0.00181986,0.01227226
19,16082,16153,1,-0.00442761,0.00784465
20,16155,16226,-1,0.0035556,0.01140025
21,16227,16298,1,0.00220103,0.01360128
22,16299,16370,1,-0.00158492,0.01201636
23,16371,16442,1,0.00080432,0.01282069
24,16443,16514,1,-0.0018049,0.01101579
25,16515,16586,1,-0.00377287,0.00724292
26,16587,16658,1,-0.0042903,0.00295262
27,16659,16730,1,0.00112348,0.0040761
28,16731,16802,1,-0.00376276,0.00031334
29,16803,16874,1,0.00088896,0.0012023
30,16875,16946,1,0.00527393,0.00647623
31,16947,17018,-1,-0.00245541,0.00402082
32,17019,17090,-1,0.0007666,0.00478742
33,17091,17162,1,-0.00526533,-0.00047792
34,17163,17234,-1,0.00038323,-9.469e-05
35,17235,17306,1,0.00042569,0.00033101
36,17307,17378,-1,0.00793718,0.00826818
37,17379,17450,1,0.00368494,0.01195312
38,17451,17522,1,0.00032041,0.01227353
39,17523,17594,1,-0.00176895,0.01050458
40,17595,17666,1,0.00578575,0.01629033
41,17669,17740,1,0.0054089,0.02169923
42,17741,17812,-1,0.00046814,0.02216737
43,17813,17884,-1,-0.00167028,0.02049709
44,17885,17956,-1,0.00487057,0.02536766
45,17957,18028,1,-0.00129005,0.02407761
46,18032,18103,-1,-0.00744075,0.01663686
47,18105,18176,-1,0.00094504,0.01758189
48,18177,18248,1,-0.00076712,0.01681478
49,18249,18320,1,-0.00758752,0.00922726
50,18321,18392,1,-0.00236393,0.00686333
51,18393,18464,1,0.00040227,0.00726559
52,18468,18539,-1,-0.00269298,0.00457261
53,18543,18614,-1,-0.00400833,0.00056428
54,18615,18686,-1,0.00220597,0.00277024
55,18687,18758,-1,-0.00100786,0.00176239
56,18759,18830,-1,0.01183862,0.013601
57,18831,18902,1,0.00099793,0.01459893
58,18905,18976,1,0.00113927,0.0157382
59,18977,19048,1,0.00500802,0.02074622
60,19049,19120,-1,0.00225435,0.02300057
61,19122,19193,-1,-0.0016915,0.02130907
62,19196,19267,1,-0.01215269,0.00915638
63,19268,19339,1,0.00477239,0.01392878
64,19343,19414,1,-0.00080446,0.01312431
65,19415,19486,-1,-0.01805304,-0.00492873
66,19487,19558,-1,0.00427266,-0.00065607
67,19559,19630,1,0.00220618,0.00155011
68,19631,19702,-1,-0.0099979,-0.00844779
69,19703,19774,-1,0.00047266,-0.00797513
70,19775,19846,-1,0.00112431,-0.00685082
71,19847,19918,-1,0.00221867,-0.00463215
72,19919,19990,-1,0.00377669,-0.00085546
73,19991,20062,1,0.00144333,0.00058787
74,20063,20134,1,0.00070808,0.00129595
75,20135,20206,-1,0.0180303,0.01932624
76,20207,20278,1,0.00254271,0.02186896
77,20279,20350,-1,0.00034769,0.02221665
78,20351,20422,-1,0.0065522,0.02876885
79,20423,20494,-1,-0.00294157,0.02582728
80,20498,20569,-1,-0.00501221,0.02081507
81,20570,20641,-1,-0.00591137,0.0149037
82,20642,20713,-1,0.00086406,0.01576776
83,20714,20785,-1,0.00098322,0.01675098
84,20786,20857,-1,-0.00357184,0.01317914
85,20858,20929,-1,-0.00231965,0.01085949
86,20930,21001,-1,-0.00101056,0.00984893
87,21002,21073,-1,0.00092799,0.01077692
88,21074,21145,-1,0.0008385,0.01161542
89,21146,21217,-1,-0.0019718,0.00964361
90,21218,21289,1,-0.00543903,0.00420459
91,21290,21361,1,-0.00181814,0.00238644
92,21363,21434,1,0.000948,0.00333444
93,21435,21506,-1,-0.00255009,0.00078436
94,21507,21578,-1,-0.00210946,-0.0013251
95,21579,21650,-1,-0.00098077,-0.00230587
96,21651,21722,-1,0.00113762,-0.00116825
97,21723,21794,-1,0.00336971,0.00220146
98,21795,21866,-1,-0.00085141,0.00135005
99,21867,21938,-1,-0.00869959,-0.00734954
100,21939,22010,-1,-0.00080462,-0.00815416
101,22012,22083,1,0.00193731,-0.00621686
102,22084,22155,-1,-0.01169945,-0.01791631
103,22156,22227,-1,-0.00523873,-0.02315503
104,22228,22299,-1,0.00203028,-0.02112475
105,22300,22371,-1,-0.00413281,-0.02525757
106,22372,22443,-1,-0.00407259,-0.02933015
107,22444,22515,-1,0.00176237,-0.02756779
108,22516,22587,-1,0.00222175,-0.02534603
109,22588,22659,-1,0.0037933,-0.02155273
110,22660,22731,-1,-0.00595096,-0.02750369
111,22732,22803,-1,-0.00541215,-0.03291585
112,22804,22875,-1,0.00113746,-0.03177838
113,22876,22947,-1,0.00054777,-0.03123061
114,22948,23019,-1,0.00244327,-0.02878735
115,23020,23091,-1,0.00066915,-0.0281182
116,23092,23163,-1,0.01006425,-0.01805394
117,23164,23235,-1,-0.00118306,-0.019237
118,23236,23307,-1,0.00120223,-0.01803477
119,23308,23379,-1,-0.00072073,-0.0187555
120,23381,23452,1,0.00082816,-0.01792734
121,23453,23524,-1,0.00247793,-0.01544941
122,23525,23596,-1,0.00360834,-0.01184106
123,23597,23668,1,0.00155758,-0.01028348
124,23669,23740,-1,-0.00465722,-0.0149407
125,23741,23812,-1,0.00672933,-0.00821137
126,23813,23884,-1,-0.00154402,-0.00975539
127,23885,23956,-1,-0.00210428,-0.01185967
128,23957,24028,-1,-0.00352043,-0.0153801
129,24029,24100,-1,0.00771157,-0.00766852
130,24101,24172,1,-0.00844848,-0.01611701
131,24173,24244,1,0.00154753,-0.01456948
132,24245,24316,-1,-0.0013728,-0.01594227
133,24317,24388,-1,0.00303359,-0.01290869
134,24389,24460,-1,-0.00086493,-0.01377362
135,24461,24532,-1,-0.0013355,-0.01510912
136,24533,24604,-1,0.00279042,-0.0123187
137,24605,24676,-1,-0.00186287,-0.01418157
138,24677,24748,-1,0.00035853,-0.01382304
139,24749,24820,-1,-0.00347059,-0.01729363
140,24821,24892,-1,-0.00111945,-0.01841308
141,24893,24964,-1,0.00381077,-0.01460231
142,24965,25036,-1,-0.00120337,-0.01580568
143,25037,25108,-1,0.00229417,-0.01351151
144,25109,25180,-1,-0.00100467,-0.01451618
145,25181,25252,-1,-0.00348358,-0.01799975
146,25253,25324,-1,0.00065061,-0.01734914
147,25325,25396,-1,-0.000847,-0.01819614
148,25397,25468,-1,0.00353649,-0.01465966
149,25470,25541,-1,0.00763863,-0.00702103
150,25542,25613,1,0.0004132,-0.00660783
151,25617,25688,-1,-0.00102514,-0.00763297
152,25689,25760,-1,0.00252039,-0.00511258
153,25761,25832,-1,0.00049751,-0.00461507
154,25833,25904,-1,-0.00084872,-0.00546379
155,25905,25976,-1,-0.00132993,-0.00679372
156,25977,26048,-1,0.00146803,-0.00532568
157,26049,26120,-1,-0.0028178,-0.00814348
158,26121,26192,-1,-0.00768207,-0.01582555
159,26193,26264,-1,-0.00109866,-0.01692422
160,26265,26336,-1,0.00524116,-0.01168306
161,26337,26408,-1,-0.00172003,-0.01340309
162,26409,26480,-1,-0.00138065,-0.01478374
