trade_num,entry_bar,exit_bar,direction,return_net,cumulative_equity
1,16853,16924,1,0.0022614,0.0022614
2,16927,16998,1,-0.00081009,0.00145131
3,16999,17070,1,0.00011966,0.00157097
4,17073,17144,1,0.00113789,0.00270886
5,17145,17216,1,-0.00080292,0.00190593
6,17226,17297,-1,-0.00929209,-0.00738616
7,17298,17369,-1,0.00084079,-0.00654537
8,17371,17442,-1,-0.0003915,-0.00693688
9,17443,17514,-1,0.00119785,-0.00573902
10,17516,17587,-1,-0.00204222,-0.00778125
11,17590,17661,-1,-0.01286031,-0.02064155
12,17662,17733,-1,-0.00226158,-0.02290313
13,17734,17805,-1,0.00064644,-0.02225669
14,17811,17882,1,-0.00585095,-0.02810764
15,17883,17954,1,0.00169956,-0.02640808
16,17956,18027,-1,0.00256082,-0.02384726
17,18028,18099,1,-0.00114291,-0.02499018
18,18100,18171,-1,-0.0003236,-0.02531377
19,18191,18262,1,0.00130551,-0.02400826
20,18263,18334,-1,0.00536081,-0.01864745
21,18335,18406,1,-0.00063415,-0.0192816
22,18407,18478,-1,0.00382685,-0.01545475
23,18480,18551,1,0.00011966,-0.01533509
24,18552,18623,-1,0.00204398,-0.01329111
25,18624,18695,-1,7.241e-05,-0.0132187
26,18696,18767,1,0.00169406,-0.01152464
27,18772,18843,1,0.00437052,-0.00715412
28,18844,18915,1,0.00481011,-0.00234401
29,18920,18991,-1,0.00136304,-0.00098097
30,18992,19063,1,-0.00605353,-0.0070345
31,19064,19135,1,0.00028014,-0.00675436
32,19136,19207,1,2.893e-05,-0.00672543
33,19208,19279,1,-0.00045608,-0.00718151
34,19280,19351,1,-0.0088172,-0.01599871
35,19352,19423,1,0.00375964,-0.01223907
36,19425,19496,1,-0.00027626,-0.01251533
37,19499,19570,-1,-0.00093865,-0.01345398
38,19571,19642,-1,0.00381851,-0.00963547
39,19643,19714,1,0.01150382,0.00186835
40,19715,19786,-1,-0.00275464,-0.00088628
41,19787,19858,-1,0.00195637,0.00107009
42,19859,19930,-1,-0.00061222,0.00045786
43,19931,20002,-1,0.00405034,0.0045082
44,20006,20077,1,-0.00038645,0.00412176
45,20078,20149,1,0.00411647,0.00823822
46,20151,20222,-1,-2.651e-05,0.00821171
47,20223,20294,-1,-0.00045316,0.00775855
48,20295,20366,-1,0.00060661,0.00836515
49,20368,20439,-1,0.00466105,0.0130262
50,20440,20511,1,-0.00443325,0.00859295
51,20514,20585,-1,-0.00068223,0.00791071
52,20586,20657,-1,-0.00061758,0.00729313
53,20658,20729,-1,-0.00379243,0.0035007
54,20730,20801,-1,-0.0025648,0.00093591
55,20802,20873,-1,0.00061081,0.00154672
56,20875,20946,-1,0.00036831,0.00191502
57,20947,21018,-1,0.00214241,0.00405744
58,21025,21096,1,-0.00235793,0.0016995
59,21097,21168,1,0.00034644,0.00204595
60,21169,21240,-1,-0.00024293,0.00180302
61,21242,21313,1,0.00443162,0.00623464
62,21314,21385,-1,-0.0009949,0.00523973
63,21386,21457,-1,0.00197765,0.00721738
64,21458,21529,1,-0.00045135,0.00676603
65,21530,21601,1,-0.01210933,-0.0053433
66,21602,21673,1,0.00372152,-0.00162178
67,21674,21745,-1,-0.00080939,-0.00243117
68,21746,21817,-1,-0.00293537,-0.00536655
69,21821,21892,-1,-0.01288214,-0.01824868
70,21895,21966,1,-0.00070913,-0.01895781
71,21967,22038,-1,0.00033603,-0.01862178
72,22039,22110,-1,-0.00996979,-0.02859157
73,22111,22182,-1,0.00026688,-0.02832469
74,22183,22254,-1,0.00025141,-0.02807328
75,22256,22327,1,-0.00425023,-0.03232351
76,22329,22400,1,0.00310368,-0.02921983
77,22401,22472,-1,0.0043298,-0.02489003
78,22473,22544,1,-0.00167694,-0.02656697
79,22545,22616,1,-0.00417702,-0.03074399
80,22618,22689,1,-0.00782357,-0.03856756
81,22697,22768,1,0.00099974,-0.03756781
82,22776,22847,1,-0.00179832,-0.03936613
83,22848,22919,-1,0.00657675,-0.03278938
84,22920,22991,-1,-0.00455284,-0.03734222
85,22992,23063,-1,-0.0052032,-0.04254542
86,23064,23135,-1,0.00258117,-0.03996426
87,23136,23207,-1,-0.00597684,-0.0459411
88,23208,23279,-1,0.00047059,-0.04547051
89,23280,23351,1,0.00097629,-0.04449422
90,23352,23423,-1,-0.00721797,-0.05171219
91,23424,23495,-1,0.00239163,-0.04932055
92,23496,23567,-1,-0.00093338,-0.05025394
93,23568,23639,1,-0.00123116,-0.05148509
94,23642,23713,1,-0.00244418,-0.05392927
95,23723,23794,-1,-0.0014372,-0.05536647
96,23795,23866,-1,0.00415796,-0.05120851
97,23867,23938,1,-0.00300121,-0.05420972
98,23939,24010,1,-0.0023049,-0.05651462
99,24011,24082,1,0.00075444,-0.05576018
100,24083,24154,1,0.00015652,-0.05560366
101,24155,24226,-1,-0.00152527,-0.05712893
102,24228,24299,-1,-0.00314019,-0.06026912
103,24300,24371,-1,-0.00036745,-0.06063657
104,24372,24443,-1,0.00210514,-0.05853143
105,24444,24515,-1,0.00318033,-0.0553511
106,24525,24596,-1,-0.00076382,-0.05611492
107,24597,24668,1,-0.00111092,-0.05722584
108,24674,24745,-1,-0.00934773,-0.06657357
109,24746,24817,-1,0.00048262,-0.06609095
110,24818,24889,-1,0.00094545,-0.0651455
111,24891,24962,-1,-0.00250291,-0.06764841
112,24963,25034,-1,-0.00898157,-0.07662999
113,25035,25106,-1,-0.00793133,-0.08456132
114,25107,25178,-1,0.00072448,-0.08383684
115,25179,25250,-1,-0.00157056,-0.0854074
116,25251,25322,-1,-0.0081364,-0.09354381
117,25323,25394,-1,0.00273168,-0.09081213
118,25395,25466,-1,0.00116453,-0.0896476
119,25467,25538,1,-0.00088604,-0.09053364
120,25539,25610,-1,-0.00386872,-0.09440236
121,25611,25682,-1,-0.00080062,-0.09520297
122,25683,25754,1,0.0041431,-0.09105987
123,25755,25826,-1,0.00244943,-0.08861045
124,25833,25904,1,0.00068735,-0.08792309
125,25905,25976,-1,0.00177405,-0.08614904
126,25977,26048,1,-0.00317824,-0.08932728
127,26049,26120,-1,0.00367581,-0.08565147
128,26121,26192,-1,0.00546306,-0.08018841
129,26193,26264,1,0.00052743,-0.07966099
130,26265,26336,1,-0.00077677,-0.08043775
131,26339,26410,1,0.00040248,-0.08003527
132,26411,26482,-1,-0.00134521,-0.08138048
133,26485,26556,1,0.00169154,-0.07968894
134,26557,26628,-1,0.00200893,-0.07768001
135,26629,26700,1,-0.00422992,-0.08190993
136,26703,26774,1,0.00183524,-0.08007468
137,26775,26846,-1,-0.00205494,-0.08212962
138,26847,26918,-1,-0.00369479,-0.08582441
139,26919,26990,-1,0.00743453,-0.07838988
140,26991,27062,1,0.0005767,-0.07781317
141,27063,27134,1,-0.00098418,-0.07879735
142,27135,27206,-1,-0.00209029,-0.08088764
143,27207,27278,-1,0.00112606,-0.07976158
144,27281,27352,-1,0.00790685,-0.07185472
145,27357,27428,-1,0.00711911,-0.06473561
146,27429,27500,1,-0.00015497,-0.06489058
147,27501,27572,1,0.00033138,-0.0645592
148,27573,27644,-1,0.00214641,-0.0624128
149,27645,27716,-1,-0.00175113,-0.06416393
150,27717,27788,-1,3.739e-05,-0.06412654
151,27789,27860,-1,-0.00245296,-0.0665795
152,27861,27932,-1,0.00080391,-0.06577559
153,27933,28004,-1,0.00080198,-0.06497361
154,28005,28076,-1,-0.00189012,-0.06686373
155,28077,28148,-1,0.0006571,-0.06620663
156,28149,28220,-1,2.62e-06,-0.06620401
157,28231,28302,-1,-0.00071581,-0.06691982
158,28303,28374,1,-0.00276109,-0.06968091
159,28375,28446,-1,-0.01105848,-0.08073939
160,28447,28518,-1,0.00934915,-0.07139024
161,28520,28591,-1,0.00165292,-0.06973733
162,28592,28663,1,-0.00107506,-0.07081238
163,28664,28735,1,0.00449032,-0.06632207
164,28736,28807,-1,-0.00088493,-0.067207
165,28811,28882,1,0.00031948,-0.06688752
166,28883,28954,1,-0.00414978,-0.07103729
167,28956,29027,-1,0.00500555,-0.06603174
168,29028,29099,1,-1.92e-05,-0.06605094
169,29100,29171,1,-0.00709053,-0.07314147
170,29172,29243,1,0.0013947,-0.07174677
171,29245,29316,1,0.00010273,-0.07164404
172,29317,29388,-1,0.00359817,-0.06804587
173,29394,29465,-1,-0.00449254,-0.07253841
174,29466,29537,1,0.00104235,-0.07149606
175,29538,29609,-1,-0.00247103,-0.07396709
176,29610,29681,-1,-0.00496098,-0.07892806
177,29682,29753,-1,0.00443392,-0.07449414
178,29754,29825,1,-0.00065848,-0.07515263
179,29828,29899,-1,-0.00894769,-0.08410031
180,29900,29971,-1,0.00017087,-0.08392945
181,29972,30043,-1,0.00428457,-0.07964488
182,30044,30115,1,0.00032899,-0.07931589
183,30117,30188,1,0.00072071,-0.07859518
184,30189,30260,-1,0.00207942,-0.07651576
185,30273,30344,-1,-0.00124334,-0.0777591
186,30345,30416,1,-0.00600083,-0.08375993
187,30417,30488,1,0.00584457,-0.07791536
188,30489,30560,-1,0.00257224,-0.07534312
189,30561,30632,1,0.00757776,-0.06776537
190,30633,30704,-1,0.00028331,-0.06748206
191,30705,30776,-1,-0.0078348,-0.07531686
192,30777,30848,-1,-0.00463158,-0.07994844
193,30849,30920,-1,-0.00023744,-0.08018588
194,30921,30992,-1,-0.00046581,-0.08065169
195,30993,31064,-1,0.00048235,-0.08016935
196,31070,31141,1,-0.00577982,-0.08594916
197,31146,31217,-1,0.0081733,-0.07777586
198,31218,31289,1,0.00069716,-0.0770787
199,31291,31362,1,-0.00506555,-0.08214425
200,31363,31434,-1,0.00030956,-0.08183469
201,31435,31506,1,-0.00072638,-0.08256107
