stage,dataset,label_column,return_column,horizon_bars,threshold,model,cost_bps,max_rows,folds,process_exit_code,verdict,trade_count,win_rate,avg_trade_return,total_return_gross,total_return_net,max_drawdown,long_count,short_count,best_baseline_name,best_baseline_return_net,excess_over_best_baseline,promoted,promotion_reason,gate_status,summary_json_path,summary_md_path,log_path,command
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet,lab_cost_sign_20b_5bps,fwd_ret_20b,20,0.62,lightgbm_or_sklearn_fallback,2.0,50000,2,0,WEAK_EDGE_NONOVERLAP,1104,0.5498188405797102,-9.05213542537704e-05,0.12086442490383749,-0.09993557509616252,-0.16410881405363736,499,605,random_seed_9,-0.12706771072196324,0.02713213562580072,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.62_cost_2.0_rows_50000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_224716/summary.json,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.62_cost_2.0_rows_50000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_224716/summary.md,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/logs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.62_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b_5bps --return-column fwd_ret_20b --horizon-bars 20 --folds 2 --embargo-bars 288 --threshold 0.62 --cost-bps 2.0 --model lightgbm_or_sklearn_fallback --output-dir reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.62_cost_2.0_rows_50000 --max-rows 50000
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet,lab_cost_sign_20b_5bps,fwd_ret_20b,20,0.6,hist_gradient_boosting,2.0,50000,2,0,WEAK_EDGE_NONOVERLAP,1124,0.548932384341637,-9.661640737911097e-05,0.11620315810587929,-0.10859684189412072,-0.15973184855805225,500,624,random_seed_9,-0.12706771072196324,0.018470868827842518,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_50000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_224442/summary.json,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_50000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_224442/summary.md,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/logs/smoke_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b_5bps --return-column fwd_ret_20b --horizon-bars 20 --folds 2 --embargo-bars 288 --threshold 0.6 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_50000 --max-rows 50000
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet,lab_cost_sign_20b_5bps,fwd_ret_20b,20,0.58,hist_gradient_boosting,2.0,50000,2,0,WEAK_EDGE_NONOVERLAP,1152,0.5390625,-0.00010851259941572213,0.10539348547308812,-0.1250065145269119,-0.13817518599773643,527,625,random_seed_9,-0.12706771072196324,0.0020611961950513513,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.58_cost_2.0_rows_50000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_224419/summary.json,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.58_cost_2.0_rows_50000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_224419/summary.md,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/logs/smoke_stage_hist_gradient_boosting_thr_0.58_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b_5bps --return-column fwd_ret_20b --horizon-bars 20 --folds 2 --embargo-bars 288 --threshold 0.58 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.58_cost_2.0_rows_50000 --max-rows 50000
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet,lab_cost_sign_20b_5bps,fwd_ret_20b,20,0.62,hist_gradient_boosting,2.0,50000,2,0,NO_EDGE,1099,0.5550500454959054,-0.00011959235838317053,0.08836799813689562,-0.13143200186310441,-0.1954493904305654,488,611,random_seed_9,-0.12706771072196324,-0.0043642911411411744,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_50000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_224503/summary.json,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_50000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_224503/summary.md,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/logs/smoke_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b_5bps --return-column fwd_ret_20b --horizon-bars 20 --folds 2 --embargo-bars 288 --threshold 0.62 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_50000 --max-rows 50000
MEDIUM_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet,lab_cost_sign_20b_5bps,fwd_ret_20b,20,0.6,hist_gradient_boosting,2.0,100000,3,0,WEAK_EDGE_NONOVERLAP,2520,0.5376984126984127,-4.440464498213385e-05,0.3921002946450228,-0.1118997053549773,-0.19560488806967039,1426,1094,random_seed_3,-0.3397178420562849,0.22781813670130763,False,medium net return not positive; medium drawdown below -0.15,FAILED_GATE,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225042/summary.json,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225042/summary.md,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/logs/medium_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_100000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b_5bps --return-column fwd_ret_20b --horizon-bars 20 --folds 3 --embargo-bars 288 --threshold 0.6 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_100000 --max-rows 100000
MEDIUM_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet,lab_cost_sign_20b_5bps,fwd_ret_20b,20,0.62,hist_gradient_boosting,2.0,100000,3,0,WEAK_EDGE_NONOVERLAP,2414,0.5401822700911351,-4.8307734355641506e-05,0.3661851292654814,-0.1166148707345186,-0.19982812040684794,1348,1066,random_seed_3,-0.3397178420562849,0.22310297132176632,False,medium net return not positive; medium drawdown below -0.15,FAILED_GATE,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225134/summary.json,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225134/summary.md,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/logs/medium_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_100000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b_5bps --return-column fwd_ret_20b --horizon-bars 20 --folds 3 --embargo-bars 288 --threshold 0.62 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_100000 --max-rows 100000
MEDIUM_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet,lab_cost_sign_20b_5bps,fwd_ret_20b,20,0.65,hist_gradient_boosting,2.0,100000,3,0,WEAK_EDGE_NONOVERLAP,2225,0.5564044943820224,-6.039334831884904e-05,0.3106247999905609,-0.13437520000943912,-0.1729823253104286,1250,975,random_seed_3,-0.3397178420562849,0.2053426420468458,False,medium net return not positive; medium drawdown below -0.15,FAILED_GATE,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.65_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225227/summary.json,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.65_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225227/summary.md,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/logs/medium_stage_hist_gradient_boosting_thr_0.65_cost_2.0_rows_100000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b_5bps --return-column fwd_ret_20b --horizon-bars 20 --folds 3 --embargo-bars 288 --threshold 0.65 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.65_cost_2.0_rows_100000 --max-rows 100000
MEDIUM_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet,lab_cost_sign_20b_5bps,fwd_ret_20b,20,0.68,hist_gradient_boosting,2.0,100000,3,0,WEAK_EDGE_NONOVERLAP,2018,0.5505450941526263,-7.415618472788734e-05,0.2539528192191234,-0.14964718078087666,-0.20984362905846743,1152,866,random_seed_3,-0.3397178420562849,0.19007066127540825,False,medium net return not positive; medium drawdown below -0.15,FAILED_GATE,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.68_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225320/summary.json,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.68_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225320/summary.md,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/logs/medium_stage_hist_gradient_boosting_thr_0.68_cost_2.0_rows_100000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b_5bps --return-column fwd_ret_20b --horizon-bars 20 --folds 3 --embargo-bars 288 --threshold 0.68 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.68_cost_2.0_rows_100000 --max-rows 100000
MEDIUM_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet,lab_cost_sign_20b_5bps,fwd_ret_20b,20,0.7,hist_gradient_boosting,2.0,100000,3,0,WEAK_EDGE_NONOVERLAP,1879,0.5497605109100585,-9.331239808692847e-05,0.20046600399466144,-0.17533399600533858,-0.21925543958676974,1050,829,random_seed_3,-0.3397178420562849,0.16438384605094633,False,medium net return not positive; medium drawdown below -0.15,FAILED_GATE,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.7_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225411/summary.json,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.7_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225411/summary.md,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/logs/medium_stage_hist_gradient_boosting_thr_0.7_cost_2.0_rows_100000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b_5bps --return-column fwd_ret_20b --horizon-bars 20 --folds 3 --embargo-bars 288 --threshold 0.7 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.7_cost_2.0_rows_100000 --max-rows 100000
MEDIUM_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet,lab_cost_sign_20b_5bps,fwd_ret_20b,20,0.72,hist_gradient_boosting,2.0,100000,3,0,WEAK_EDGE_NONOVERLAP,1739,0.5526164462334675,-0.00010615518553645416,0.16319613235210623,-0.1846038676478938,-0.2356567091074574,970,769,random_seed_3,-0.3397178420562849,0.15511397440839111,False,medium net return not positive; medium drawdown below -0.15,FAILED_GATE,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.72_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225501/summary.json,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.72_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225501/summary.md,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/logs/medium_stage_hist_gradient_boosting_thr_0.72_cost_2.0_rows_100000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b_5bps --return-column fwd_ret_20b --horizon-bars 20 --folds 3 --embargo-bars 288 --threshold 0.72 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.72_cost_2.0_rows_100000 --max-rows 100000
MEDIUM_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet,lab_cost_sign_20b_5bps,fwd_ret_20b,20,0.62,lightgbm_or_sklearn_fallback,2.0,100000,3,0,WEAK_EDGE_NONOVERLAP,2445,0.5357873210633947,-8.888357954415517e-05,0.27167964801454064,-0.2173203519854594,-0.2358799663912922,1434,1011,random_seed_3,-0.3397178420562849,0.12239749007082551,False,medium net return not positive; medium drawdown below -0.15,FAILED_GATE,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.62_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225600/summary.json,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.62_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225600/summary.md,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/logs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.62_cost_2.0_rows_100000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b_5bps --return-column fwd_ret_20b --horizon-bars 20 --folds 3 --embargo-bars 288 --threshold 0.62 --cost-bps 2.0 --model lightgbm_or_sklearn_fallback --output-dir reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.62_cost_2.0_rows_100000 --max-rows 100000
MEDIUM_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet,lab_cost_sign_20b_5bps,fwd_ret_20b,20,0.7,lightgbm_or_sklearn_fallback,2.0,100000,3,0,WEAK_EDGE_NONOVERLAP,1951,0.5433111225012814,-0.00011330099531616961,0.1691497581381531,-0.2210502418618469,-0.26003751589970386,1128,823,random_seed_3,-0.3397178420562849,0.118667600194438,False,medium net return not positive; medium drawdown below -0.15,FAILED_GATE,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.7_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225732/summary.json,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.7_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225732/summary.md,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/logs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.7_cost_2.0_rows_100000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b_5bps --return-column fwd_ret_20b --horizon-bars 20 --folds 3 --embargo-bars 288 --threshold 0.7 --cost-bps 2.0 --model lightgbm_or_sklearn_fallback --output-dir reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.7_cost_2.0_rows_100000 --max-rows 100000
MEDIUM_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet,lab_cost_sign_20b_5bps,fwd_ret_20b,20,0.65,lightgbm_or_sklearn_fallback,2.0,100000,3,0,WEAK_EDGE_NONOVERLAP,2285,0.537855579868709,-0.0001019411607201034,0.2240644477545638,-0.23293555224543624,-0.2611039225498072,1326,959,random_seed_3,-0.3397178420562849,0.10678228981084867,False,medium net return not positive; medium drawdown below -0.15,FAILED_GATE,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.65_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225630/summary.json,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.65_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225630/summary.md,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/logs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.65_cost_2.0_rows_100000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b_5bps --return-column fwd_ret_20b --horizon-bars 20 --folds 3 --embargo-bars 288 --threshold 0.65 --cost-bps 2.0 --model lightgbm_or_sklearn_fallback --output-dir reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.65_cost_2.0_rows_100000 --max-rows 100000
MEDIUM_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet,lab_cost_sign_20b_5bps,fwd_ret_20b,20,0.72,lightgbm_or_sklearn_fallback,2.0,100000,3,0,WEAK_EDGE_NONOVERLAP,1809,0.5378662244333886,-0.00013257214430045035,0.12197699096048532,-0.2398230090395147,-0.27175659091228765,1047,762,random_seed_3,-0.3397178420562849,0.09989483301677021,False,medium net return not positive; medium drawdown below -0.15,FAILED_GATE,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.72_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225802/summary.json,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.72_cost_2.0_rows_100000/nonoverlap_stronger_cost_aware_sign_20b_lab_cost_sign_20b_5bps_20260522_225802/summary.md,reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/logs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.72_cost_2.0_rows_100000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/stronger_cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b_5bps --return-column fwd_ret_20b --horizon-bars 20 --folds 3 --embargo-bars 288 --threshold 0.72 --cost-bps 2.0 --model lightgbm_or_sklearn_fallback --output-dir reports/hydra_research_gauntlet_standard_stronger_cost_20b/hydra_gauntlet_standard_lab_cost_sign_20b_5bps_20260522T224320Z/stage_outputs/medium_stage_lightgbm_or_sklearn_fallback_thr_0.72_cost_2.0_rows_100000 --max-rows 100000
