fold,entry_bar,exit_bar,direction,confidence,realized_return,source
1,25288,25359,-1,0.314741,-0.00206003,model
1,25360,25431,-1,0.200943,-0.00471327,model
1,25432,25503,-1,0.106167,0.00086949,model
1,25504,25575,-1,0.29081,0.00139726,model
1,25580,25651,1,0.620883,0.00034964,model
1,25662,25733,1,0.653713,0.00488476,model
1,25734,25805,-1,0.335444,0.00059666,model
1,25806,25877,1,0.811396,0.00820013,model
1,25878,25949,-1,0.22702,0.00596051,model
1,25960,26031,-1,0.287004,0.0029428,model
1,26040,26111,-1,0.347918,0.0022197,model
1,26112,26183,-1,0.263532,0.00242753,model
1,26185,26256,-1,0.328737,0.00952529,model
1,26257,26328,1,0.766831,-0.0012932,model
1,26329,26400,1,0.723522,0.00061123,model
1,26401,26472,1,0.636327,-0.00019239,model
1,26478,26549,-1,0.304712,-0.0007366,model
1,26550,26621,1,0.642986,9.503e-05,model
1,26624,26695,-1,0.347046,-0.00176661,model
1,26699,26770,1,0.715501,-0.00134888,model
1,26771,26842,1,0.799758,-0.00458682,model
1,26851,26922,-1,0.324433,-0.00101021,model
1,26923,26994,1,0.807139,0.00260605,model
1,26995,27066,-1,0.193368,0.00476336,model
1,27067,27138,-1,0.37369,-0.00225434,model
1,27150,27221,1,0.640718,-0.00125208,model
1,27222,27293,1,0.756376,0.00028857,model
1,27295,27366,1,0.65193,0.00157166,model
1,27367,27438,-1,0.2535,0.00809039,model
1,27439,27510,1,0.69209,-0.00740536,model
1,27511,27582,1,0.943951,0.00099403,model
1,27584,27655,1,0.675271,0.00044967,model
1,27656,27727,-1,0.121992,0.00021913,model
1,27728,27799,-1,0.044192,0.00147798,model
1,27800,27871,-1,0.066401,-0.00101895,model
1,27872,27943,-1,0.242878,0.00029421,model
1,27948,28019,1,0.708799,0.00224951,model
1,28020,28091,-1,0.035857,0.00089415,model
1,28092,28163,-1,0.077279,0.00099341,model
1,28164,28235,-1,0.19012,-0.00183717,model
1,28236,28307,-1,0.176322,0.00087486,model
1,28308,28379,-1,0.06345,-0.00019882,model
1,28380,28451,-1,0.151523,-0.00045256,model
1,28452,28523,-1,0.33737,0.0032106,model
1,28524,28595,-1,0.06149,-0.01102516,model
1,28596,28667,-1,0.026594,0.00807002,model
1,28668,28739,-1,0.26349,0.00243309,model
1,28740,28811,1,0.897182,0.00077647,model
1,28816,28887,1,0.672193,0.00550175,model
1,28888,28959,-1,0.055934,0.00033517,model
1,28983,29054,-1,0.277272,0.00016673,model
1,29061,29132,1,0.623447,-8.469e-05,model
1,29133,29204,-1,0.095772,0.00608566,model
1,29205,29276,1,0.625708,-0.00213375,model
1,29283,29354,1,0.834671,-0.00279103,model
1,29355,29426,1,0.708376,0.00088861,model
1,29427,29498,-1,0.369339,0.00138891,model
1,29499,29570,-1,0.301632,0.00250099,model
1,29571,29642,1,0.772722,-0.00042846,model
1,29643,29714,1,0.768476,0.00056058,model
1,29715,29786,-1,0.239992,-0.00411732,model
1,29787,29858,-1,0.111213,-0.00333339,model
1,29859,29930,-1,0.013128,0.00424589,model
1,29935,30006,-1,0.366154,-0.00232564,model
1,30007,30078,-1,0.12648,-0.00669166,model
1,30079,30150,-1,0.011572,0.00120054,model
1,30151,30222,-1,0.087,0.00442537,model
