fold,entry_bar,exit_bar,direction,confidence,realized_return,source
1,18896,18915,-1,0.284906,-0.00080373,model
1,18916,18935,-1,0.235611,-0.00238968,model
1,18936,18955,-1,0.361105,0.00200819,model
1,18956,18975,-1,0.284286,0.00444191,model
1,18976,18995,-1,0.417482,-0.0010078,model
1,18996,19015,-1,0.347584,0.00064432,model
1,19016,19035,1,0.679285,0.00206535,model
1,19036,19055,-1,0.168544,-0.00384282,model
1,19056,19075,-1,0.146054,-0.0038838,model
1,19076,19095,-1,0.264546,0.00277439,model
1,19096,19115,-1,0.268501,-0.00169655,model
1,19116,19135,-1,0.227417,0.00085484,model
1,19136,19155,-1,0.130892,0.00118238,model
1,19156,19175,-1,0.051642,0.00085707,model
1,19176,19195,1,0.595678,0.00125948,model
1,19196,19215,-1,0.394177,-0.00170864,model
1,19216,19235,-1,0.094965,0.00155159,model
1,19236,19255,-1,0.28187,-0.00050465,model
1,19256,19275,-1,0.262814,-0.00947141,model
1,19276,19295,-1,0.306117,-0.00686568,model
1,19296,19315,-1,0.078737,-0.0007251,model
1,19316,19335,-1,0.13642,-0.00286118,model
1,19336,19355,-1,0.073584,0.00064184,model
1,19356,19375,-1,0.060945,0.00069483,model
1,19376,19395,-1,0.079501,0.00066072,model
1,19396,19415,-1,0.354029,-0.00090795,model
1,19416,19435,-1,0.448982,-0.00414438,model
1,19436,19455,-1,0.268836,0.00102562,model
1,19456,19475,1,0.668983,0.00348122,model
1,19476,19495,-1,0.278614,-0.00444777,model
1,19496,19515,-1,0.334808,0.00081601,model
1,19516,19535,-1,0.366171,-0.00085021,model
1,19536,19555,-1,0.253309,0.00211469,model
1,19556,19575,1,0.631196,0.00056955,model
1,19576,19595,-1,0.43197,0.00221539,model
1,19596,19615,1,0.592823,-0.00112068,model
1,19617,19636,1,0.583186,0.00212975,model
1,19637,19656,-1,0.259516,0.00127033,model
1,19657,19676,-1,0.385062,0.00162784,model
1,19677,19696,1,0.787947,0.00234592,model
1,19697,19716,-1,0.277349,-0.00458996,model
1,19721,19740,-1,0.419855,-0.00191538,model
1,19741,19760,-1,0.417372,0.00052585,model
1,19761,19780,-1,0.400832,0.0017101,model
1,19781,19800,-1,0.417719,-0.0008647,model
1,19801,19820,-1,0.37773,-0.00482439,model
1,19821,19840,-1,0.256448,0.00123822,model
1,19841,19860,-1,0.445827,-0.00133264,model
1,19861,19880,1,0.560503,-0.0027233,model
1,19881,19900,1,0.619483,-0.00163943,model
1,19901,19920,-1,0.272392,-0.00094034,model
1,19921,19940,-1,0.349061,0.00214669,model
1,19941,19960,-1,0.443859,0.00099615,model
1,19963,19982,-1,0.369958,0.00239281,model
1,19983,20002,1,0.661213,-0.00120626,model
1,20003,20022,-1,0.246307,0.00274008,model
1,20023,20042,-1,0.448475,-0.00081298,model
1,20043,20062,-1,0.147369,0.00610323,model
1,20064,20083,-1,0.447167,0.00628419,model
1,20084,20103,-1,0.404481,0.00082727,model
1,20104,20123,1,0.907138,0.00086141,model
1,20125,20144,-1,0.420088,0.00129358,model
1,20145,20164,1,0.605766,-0.0006628,model
1,20165,20184,1,0.759088,-0.00063891,model
1,20185,20204,1,0.592154,-0.00051599,model
1,20205,20224,1,0.569376,0.00100169,model
1,20225,20244,-1,0.37633,-0.00117966,model
1,20245,20264,-1,0.365442,0.0018904,model
1,20265,20284,-1,0.265601,0.0010217,model
1,20285,20304,-1,0.312842,0.00104794,model
1,20305,20324,1,0.74747,-0.00080192,model
1,20327,20346,-1,0.429096,-0.00214299,model
1,20352,20371,-1,0.404567,0.00141203,model
1,20375,20394,1,0.565848,0.00159803,model
1,20395,20414,1,0.617635,-0.00083313,model
1,20415,20434,1,0.719642,-0.0034868,model
1,20438,20457,1,0.562912,0.00066933,model
1,20459,20478,1,0.550791,-0.00054748,model
1,20479,20498,1,0.789763,0.0013688,model
1,20499,20518,-1,0.184092,-0.00089818,model
1,20519,20538,-1,0.358251,-0.00124553,model
1,20539,20558,-1,0.10224,-0.00278339,model
1,20559,20578,-1,0.135481,-0.00076701,model
1,20579,20598,-1,0.206944,0.00649056,model
1,20602,20621,-1,0.366251,-0.00110508,model
1,20622,20641,-1,0.181641,0.00104622,model
1,20642,20661,1,0.696851,0.00171155,model
1,20665,20684,1,0.614903,-0.00192642,model
1,20685,20704,1,0.873031,0.00105423,model
1,20705,20724,1,0.563181,0.00095089,model
1,20725,20744,-1,0.383251,0.00085857,model
1,20745,20764,1,0.65444,0.00150396,model
1,20765,20784,-1,0.184441,-0.00201565,model
1,20785,20804,-1,0.167437,0.00057546,model
1,20805,20824,1,0.732694,-0.00082564,model
1,20825,20844,-1,0.370423,0.00632645,model
1,20845,20864,-1,0.416556,0.00228515,model
1,20866,20885,1,0.659872,-0.00065586,model
1,20886,20905,1,0.757662,-0.00466366,model
1,20908,20927,1,0.595616,-0.00140564,model
1,20928,20947,1,0.862919,0.00091426,model
1,20948,20967,1,0.729159,0.0005387,model
1,20968,20987,-1,0.299684,-0.00054766,model
1,20988,21007,-1,0.095415,0.00098537,model
1,21008,21027,-1,0.404441,0.00334575,model
1,21029,21048,1,0.557072,0.00063974,model
1,21049,21068,-1,0.253631,-0.00126328,model
1,21069,21088,-1,0.278034,-0.0010547,model
1,21089,21108,-1,0.231063,0.00071064,model
1,21109,21128,-1,0.281092,0.00059263,model
1,21129,21148,1,0.73063,0.00136792,model
1,21149,21168,-1,0.252815,-0.0027273,model
1,21170,21189,-1,0.443032,0.00167311,model
1,21192,21211,-1,0.438246,0.0005008,model
