fold,entry_bar,exit_bar,direction,confidence,realized_return,source
1,25289,25360,-1,0.267681,-0.00209798,model
1,25361,25432,-1,0.124202,-0.00485821,model
1,25433,25504,-1,0.126426,0.00100242,model
1,25513,25584,1,0.721369,-0.00088465,model
1,25585,25656,1,0.773633,-0.00082389,model
1,25663,25734,1,0.684408,0.00498055,model
1,25735,25806,-1,0.237489,0.00011983,model
1,25807,25878,1,0.864218,0.00655617,model
1,25879,25950,-1,0.183609,0.0043105,model
1,25957,26028,-1,0.240746,0.00290879,model
1,26036,26107,-1,0.313688,0.00331336,model
1,26121,26192,1,0.701919,-0.00086915,model
1,26193,26264,-1,0.222501,0.01042708,model
1,26265,26336,1,0.900061,0.00055939,model
1,26355,26426,1,0.813622,-0.00194146,model
1,26428,26499,1,0.81024,0.00349836,model
1,26521,26592,-1,0.17848,0.00151416,model
1,26599,26670,1,0.721999,0.00129241,model
1,26692,26763,-1,0.310632,0.00267793,model
1,26764,26835,1,0.875269,-0.00380834,model
1,26855,26926,-1,0.298316,-0.00090805,model
1,26927,26998,-1,0.216824,-0.00363347,model
1,26999,27070,-1,0.040306,0.00533503,model
1,27071,27142,1,0.690142,0.00051235,model
1,27144,27215,1,0.683543,-0.00105916,model
1,27217,27288,1,0.743296,0.00038199,model
1,27324,27395,-1,0.29478,9.455e-05,model
1,27415,27486,1,0.69309,-0.0069568,model
1,27487,27558,1,0.702195,-0.00702533,model
1,27559,27630,1,0.912487,0.00043267,model
1,27636,27707,1,0.823887,0.00171931,model
1,27708,27779,-1,0.082942,0.00348373,model
1,27780,27851,-1,0.119955,-0.0007973,model
1,27852,27923,-1,0.273278,-0.0015212,model
1,27924,27995,-1,0.281241,-8.201e-05,model
1,27996,28067,-1,0.143179,0.0017435,model
1,28068,28139,-1,0.060369,-0.00180616,model
1,28140,28211,-1,0.16593,0.00021113,model
1,28212,28283,-1,0.178945,0.00025325,model
1,28284,28355,-1,0.267747,-0.00310902,model
1,28356,28427,-1,0.156893,0.00155183,model
1,28428,28499,-1,0.232591,-0.00131357,model
1,28500,28571,-1,0.040213,0.00471359,model
1,28572,28643,-1,0.047977,-0.00188532,model
1,28645,28716,-1,0.278419,0.00019387,model
1,28717,28788,1,0.797344,-0.00047537,model
1,28789,28860,1,0.682168,0.00263019,model
1,28861,28932,-1,0.16175,-0.00202539,model
1,28933,29004,-1,0.274338,-0.00034924,model
1,29007,29078,-1,0.314852,0.00366413,model
1,29080,29151,1,0.682852,0.00062065,model
1,29152,29223,-1,0.185587,0.00364624,model
1,29225,29296,1,0.695678,-0.00838434,model
1,29297,29368,1,0.874377,0.00096881,model
1,29369,29440,-1,0.287465,-0.00058975,model
1,29441,29512,-1,0.079471,0.00226112,model
1,29513,29584,-1,0.076025,-0.00063836,model
1,29596,29667,-1,0.293715,0.0006861,model
1,29672,29743,-1,0.317691,-0.00213008,model
1,29744,29815,-1,0.152093,0.00035158,model
1,29816,29887,-1,0.221101,-0.00158517,model
1,29888,29959,-1,0.152227,-7.938e-05,model
1,29960,30031,1,0.753425,0.0030187,model
1,30032,30103,-1,0.059259,-0.00818526,model
1,30104,30175,-1,0.00915,0.00388281,model
1,30177,30248,-1,0.311396,0.00544116,model
1,30249,30320,-1,0.183039,-0.00155891,model
1,30321,30392,-1,0.103075,-0.00092877,model
1,30393,30464,-1,0.160706,0.00184867,model
1,30465,30536,-1,0.229318,-0.00018667,model
1,30537,30608,-1,0.183632,0.00428358,model
1,30618,30689,-1,0.160096,-0.00388117,model
1,30690,30761,-1,0.064989,0.00324217,model
1,30762,30833,-1,0.283637,-0.00629347,model
1,30834,30905,-1,0.127426,-0.00098584,model
1,30906,30977,-1,0.308226,-0.00809004,model
1,30978,31049,-1,0.026961,-0.00659331,model
1,31050,31121,-1,0.012942,0.00273247,model
1,31122,31193,-1,0.122223,-0.00021218,model
1,31194,31265,-1,0.118475,0.00078239,model
1,31266,31337,1,0.704001,-0.00602864,model
1,31338,31409,1,0.73043,-0.00749475,model
1,31410,31481,1,0.718654,-0.00060575,model
1,31488,31559,1,0.696998,-0.00327504,model
1,31565,31636,1,0.687253,0.00115484,model
1,31678,31749,1,0.756175,-0.00138161,model
1,31750,31821,-1,0.253592,0.00226503,model
1,31825,31896,-1,0.24797,0.00048355,model
1,31900,31971,-1,0.281569,-0.00211706,model
1,31972,32043,-1,0.247461,0.00195997,model
1,32044,32115,-1,0.224508,0.00129614,model
1,32116,32187,-1,0.170304,0.00013,model
1,32188,32259,1,0.735815,0.00136144,model
1,32260,32331,-1,0.089242,0.00069029,model
1,32332,32403,-1,0.019364,0.00105914,model
1,32404,32475,-1,0.017308,-0.0112128,model
1,32476,32547,-1,0.284415,0.00299591,model
1,32548,32619,-1,0.055708,-0.00034803,model
1,32620,32691,-1,0.142854,0.00257437,model
1,32692,32763,-1,0.318079,0.00128055,model
1,32777,32848,-1,0.294416,0.00084759,model
1,32849,32920,-1,0.061809,0.00522492,model
1,32921,32992,1,0.774689,0.00107515,model
1,33000,33071,1,0.765125,0.00108114,model
1,33072,33143,-1,0.154729,0.00461597,model
1,33145,33216,-1,0.308956,0.00192504,model
1,33217,33288,-1,0.197444,-3.039e-05,model
1,33289,33360,-1,0.30505,0.00321026,model
1,33366,33437,-1,0.250773,0.00086903,model
1,33438,33509,1,0.696462,0.00212854,model
1,33510,33581,-1,0.180598,-0.00010282,model
1,33584,33655,-1,0.232506,-0.00080393,model
1,33656,33727,-1,0.298815,-0.00027254,model
1,33728,33799,-1,0.297431,0.00029436,model
1,33800,33871,-1,0.141498,0.00291363,model
1,33875,33946,-1,0.308044,-0.00586577,model
1,33951,34022,-1,0.308521,0.00287851,model
1,34036,34107,-1,0.276667,0.00102507,model
1,34110,34181,-1,0.287383,0.00822254,model
1,34182,34253,1,0.80022,-0.00231235,model
1,34254,34325,1,0.685609,-0.00223537,model
1,34326,34397,1,0.863189,-0.00054315,model
1,34400,34471,1,0.744559,0.00658748,model
1,34490,34561,-1,0.307805,0.00470751,model
1,34562,34633,1,0.775998,0.00045867,model
1,34634,34705,-1,0.21046,-0.00403986,model
1,34706,34777,-1,0.199552,0.00131897,model
1,34783,34854,1,0.680799,0.00054591,model
1,34855,34926,1,0.76336,0.00164283,model
1,34927,34998,-1,0.07126,0.00077094,model
1,34999,35070,-1,0.210376,0.00079264,model
1,35073,35144,-1,0.314748,-6.03e-06,model
1,35145,35216,-1,0.111549,0.00527856,model
1,35219,35290,-1,0.311492,-0.0012448,model
1,35291,35362,-1,0.129931,-4.276e-05,model
1,35377,35448,-1,0.306772,0.00035067,model
1,35450,35521,-1,0.23531,5.065e-05,model
1,35522,35593,-1,0.176536,0.000417,model
1,35594,35665,1,0.680695,0.00163929,model
1,35678,35749,-1,0.315066,0.00043705,model
1,35750,35821,-1,0.274762,0.00625386,model
1,35833,35904,1,0.68308,0.00469141,model
1,35905,35976,-1,0.282961,0.00153841,model
1,35977,36048,1,0.762588,-0.002013,model
1,36049,36120,-1,0.168734,0.00031348,model
1,36121,36192,-1,0.151386,-0.00036193,model
1,36193,36264,1,0.762429,-0.00068687,model
1,36270,36341,-1,0.257626,0.00052859,model
1,36342,36413,-1,0.163667,0.00915735,model
1,36417,36488,1,0.695125,-0.02096649,model
1,36490,36561,-1,0.319637,-0.00565857,model
1,36562,36633,1,0.858162,-0.00780288,model
1,36634,36705,1,0.942132,-0.00876306,model
1,36706,36777,1,0.944644,0.00656295,model
1,36786,36857,-1,0.283467,-0.0023922,model
1,36858,36929,-1,0.241581,0.00029239,model
1,36936,37007,-1,0.300866,0.00525877,model
1,37008,37079,1,0.691993,-0.00630255,model
1,37080,37151,1,0.877112,-0.00412657,model
1,37152,37223,1,0.879977,0.00311185,model
1,37246,37317,-1,0.260117,-0.00478587,model
1,37318,37389,-1,0.053237,-0.00623748,model
1,37390,37461,-1,0.032331,0.00778129,model
1,37462,37533,1,0.778545,-0.005642,model
1,37534,37605,1,0.682586,-0.00640094,model
1,37606,37677,1,0.865124,0.00010473,model
1,37678,37749,1,0.835013,0.0027846,model
1,37750,37821,-1,0.27989,-0.00839381,model
1,37822,37893,-1,0.290631,-0.00618472,model
1,37894,37965,-1,0.011071,0.01180533,model
1,37966,38037,1,0.840845,0.00468763,model
1,38049,38120,1,0.682758,0.00111135,model
1,38131,38202,-1,0.305371,-0.00138059,model
1,38203,38274,-1,0.096982,0.00064395,model
1,38275,38346,-1,0.114982,-0.00028666,model
1,38350,38421,1,0.693515,0.00156025,model
1,38422,38493,-1,0.130363,0.00030547,model
1,38494,38565,-1,0.049278,0.00019564,model
1,38566,38637,-1,0.049307,-0.00105437,model
1,38638,38709,-1,0.161524,0.00387238,model
1,38710,38781,-1,0.112638,0.00564525,model
1,38782,38853,-1,0.247545,-0.00185606,model
1,38877,38948,-1,0.306108,0.00355064,model
