stage,dataset,label_column,return_column,horizon_bars,threshold,model,cost_bps,max_rows,folds,process_exit_code,verdict,trade_count,win_rate,avg_trade_return,total_return_gross,total_return_net,max_drawdown,long_count,short_count,best_baseline_name,best_baseline_return_net,excess_over_best_baseline,promoted,promotion_reason,gate_status,summary_json_path,summary_md_path,log_path,command
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/cost_aware_sign_20b.parquet,lab_cost_sign_20b,fwd_ret_20b,20,0.55,hist_gradient_boosting,2.0,50000,2,0,WEAK_EDGE_NONOVERLAP,1442,0.5478502080443828,-4.5649931693108395e-05,0.22257279849853773,-0.0658272015014623,-0.16259087939589795,567,875,random_seed_3,-0.15987917855144412,0.09405197704998182,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.55_cost_2.0_rows_50000/nonoverlap_cost_aware_sign_20b_lab_cost_sign_20b_20260522_211837/summary.json,reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.55_cost_2.0_rows_50000/nonoverlap_cost_aware_sign_20b_lab_cost_sign_20b_20260522_211837/summary.md,reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/logs/smoke_stage_hist_gradient_boosting_thr_0.55_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b --return-column fwd_ret_20b --horizon-bars 20 --folds 2 --embargo-bars 288 --threshold 0.55 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.55_cost_2.0_rows_50000 --max-rows 50000
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/cost_aware_sign_20b.parquet,lab_cost_sign_20b,fwd_ret_20b,20,0.65,hist_gradient_boosting,2.0,50000,2,0,WEAK_EDGE_NONOVERLAP,1259,0.5647339158061954,-7.576682160271085e-05,0.15640957160218705,-0.09539042839781296,-0.13164497062647545,514,745,random_seed_3,-0.15987917855144412,0.06448875015363116,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.65_cost_2.0_rows_50000/nonoverlap_cost_aware_sign_20b_lab_cost_sign_20b_20260522_211936/summary.json,reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.65_cost_2.0_rows_50000/nonoverlap_cost_aware_sign_20b_lab_cost_sign_20b_20260522_211936/summary.md,reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/logs/smoke_stage_hist_gradient_boosting_thr_0.65_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b --return-column fwd_ret_20b --horizon-bars 20 --folds 2 --embargo-bars 288 --threshold 0.65 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.65_cost_2.0_rows_50000 --max-rows 50000
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/cost_aware_sign_20b.parquet,lab_cost_sign_20b,fwd_ret_20b,20,0.68,hist_gradient_boosting,2.0,50000,2,0,WEAK_EDGE_NONOVERLAP,1170,0.552991452991453,-8.387982250317433e-05,0.13586060767128605,-0.09813939232871396,-0.13183899182946848,479,691,random_seed_3,-0.15987917855144412,0.06173978622273016,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.68_cost_2.0_rows_50000/nonoverlap_cost_aware_sign_20b_lab_cost_sign_20b_20260522_212005/summary.json,reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.68_cost_2.0_rows_50000/nonoverlap_cost_aware_sign_20b_lab_cost_sign_20b_20260522_212005/summary.md,reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/logs/smoke_stage_hist_gradient_boosting_thr_0.68_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b --return-column fwd_ret_20b --horizon-bars 20 --folds 2 --embargo-bars 288 --threshold 0.68 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.68_cost_2.0_rows_50000 --max-rows 50000
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/cost_aware_sign_20b.parquet,lab_cost_sign_20b,fwd_ret_20b,20,0.62,hist_gradient_boosting,2.0,50000,2,0,WEAK_EDGE_NONOVERLAP,1334,0.5562218890554723,-0.00010462546902821025,0.12722962431636756,-0.13957037568363248,-0.1911484314383742,551,783,random_seed_3,-0.15987917855144412,0.020308802867811643,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_50000/nonoverlap_cost_aware_sign_20b_lab_cost_sign_20b_20260522_211908/summary.json,reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_50000/nonoverlap_cost_aware_sign_20b_lab_cost_sign_20b_20260522_211908/summary.md,reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/logs/smoke_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/cost_aware_sign_20b.parquet --label-column lab_cost_sign_20b --return-column fwd_ret_20b --horizon-bars 20 --folds 2 --embargo-bars 288 --threshold 0.62 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_cost_aware_sign_20b/hydra_gauntlet_fast_lab_cost_sign_20b_20260522T211756Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_50000 --max-rows 50000
