fold,entry_bar,exit_bar,direction,confidence,realized_return,source
1,12411,12430,1,0.659109,0.00143465,model
1,12431,12450,-1,0.313425,-0.00197139,model
1,12451,12470,1,0.715514,-0.0007703,model
1,12471,12490,1,0.888446,-0.00056661,model
1,12491,12510,1,0.754025,-0.00191997,model
1,12511,12530,-1,0.262898,0.00141617,model
1,12531,12550,-1,0.364914,-0.00180398,model
1,12551,12570,-1,0.12651,0.00198801,model
1,12571,12590,-1,0.178151,-0.00255814,model
1,12591,12610,-1,0.364662,-0.00365067,model
1,12611,12630,-1,0.255235,0.00259689,model
1,12631,12650,-1,0.286001,-0.00050984,model
1,12651,12670,1,0.594366,-0.00109912,model
1,12671,12690,1,0.862119,0.00158425,model
1,12691,12710,1,0.963464,0.00238502,model
1,12711,12730,1,0.723135,0.00174867,model
1,12734,12753,-1,0.418567,-0.01092456,model
1,12754,12773,-1,0.163549,0.00252309,model
1,12778,12797,1,0.635209,0.00067457,model
1,12798,12817,-1,0.40247,0.00505626,model
1,12818,12837,-1,0.306253,0.0013996,model
1,12838,12857,-1,0.307876,0.00255622,model
1,12858,12877,1,0.775525,0.00102706,model
1,12878,12897,1,0.816224,-0.00174043,model
1,12898,12917,1,0.644767,-0.00157406,model
1,12918,12937,-1,0.335709,-0.00074808,model
1,12938,12957,-1,0.085546,0.00376211,model
1,12958,12977,1,0.676092,-0.00191768,model
1,12978,12997,1,0.842008,0.00247663,model
1,12998,13017,1,0.778791,-0.0041147,model
1,13018,13037,1,0.819588,0.00120342,model
1,13038,13057,1,0.845671,0.00063222,model
1,13058,13077,1,0.937977,-0.0024524,model
1,13078,13097,1,0.926401,-0.00341637,model
1,13098,13117,1,0.766014,0.00069634,model
1,13119,13138,-1,0.406569,0.0049122,model
1,13139,13158,1,0.651201,-0.00069604,model
1,13160,13179,1,0.588526,-0.00324731,model
1,13180,13199,1,0.862728,0.00296138,model
1,13200,13219,-1,0.348629,0.00200618,model
1,13220,13239,1,0.696939,0.00084282,model
1,13240,13259,1,0.730111,0.00080393,model
1,13260,13279,1,0.882893,-0.00149045,model
1,13282,13301,-1,0.390522,0.00351151,model
1,13302,13321,1,0.964276,0.00162951,model
1,13322,13341,1,0.93443,-0.00158472,model
1,13342,13361,1,0.920176,0.00431948,model
1,13362,13381,1,0.671734,0.00066794,model
1,13382,13401,1,0.731896,0.00088155,model
1,13413,13432,1,0.628783,-0.00386968,model
1,13433,13452,1,0.809332,0.00105855,model
1,13453,13472,1,0.862595,0.00153936,model
1,13473,13492,-1,0.27672,-0.00153994,model
1,13493,13512,-1,0.355248,-0.00051362,model
1,13515,13534,1,0.602149,-0.00056175,model
1,13537,13556,-1,0.218914,0.00246175,model
1,13557,13576,1,0.938364,0.00231825,model
1,13579,13598,1,0.683864,0.00709697,model
1,13609,13628,-1,0.311718,-0.00403049,model
1,13629,13648,-1,0.100139,-0.00374293,model
1,13649,13668,-1,0.225843,0.00166848,model
1,13669,13688,1,0.762112,-0.00077742,model
1,13689,13708,1,0.755919,0.00143828,model
1,13709,13728,1,0.712207,0.0021141,model
1,13730,13749,-1,0.403415,0.00301611,model
1,13751,13770,-1,0.280202,-0.00126627,model
1,13771,13790,-1,0.259969,0.00189153,model
1,13791,13810,-1,0.267341,0.00494668,model
1,13811,13830,1,0.715736,0.00147772,model
1,13831,13850,1,0.59169,0.00211551,model
1,13851,13870,1,0.60038,0.00111916,model
1,13871,13890,1,0.628704,0.01200856,model
1,13891,13910,-1,0.307991,-0.00097198,model
1,13911,13930,1,0.610756,0.00097103,model
1,13931,13950,-1,0.110377,-0.00237003,model
1,13951,13970,-1,0.050009,0.00226252,model
1,13971,13990,-1,0.334125,-0.00214399,model
1,13991,14010,-1,0.235192,-0.00121487,model
1,14011,14030,-1,0.172272,0.00350604,model
1,14031,14050,-1,0.416614,0.001756,model
1,14051,14070,1,0.770823,-0.00255407,model
1,14071,14090,1,0.938195,-0.00077881,model
1,14091,14110,1,0.954384,0.00178339,model
1,14111,14130,1,0.823028,0.00154399,model
1,14131,14150,-1,0.251861,0.0009346,model
1,14152,14171,-1,0.2163,0.00338991,model
1,14172,14191,1,0.923072,0.00140184,model
1,14192,14211,1,0.723053,0.00071827,model
1,14212,14231,1,0.802452,-0.00082242,model
1,14232,14251,1,0.822381,-0.0008727,model
1,14256,14275,1,0.658839,-0.00061993,model
1,14276,14295,1,0.72765,-0.00166939,model
1,14296,14315,1,0.700147,0.00192138,model
1,14317,14336,-1,0.405494,-0.00108417,model
1,14337,14356,-1,0.143662,-0.00082654,model
1,14357,14376,-1,0.139807,0.00292926,model
1,14377,14396,1,0.742206,0.00077638,model
1,14397,14416,-1,0.325132,0.00170215,model
1,14417,14436,1,0.783879,0.00180549,model
1,14438,14457,1,0.741051,0.00052782,model
1,14460,14479,1,0.770189,-0.00058078,model
1,14480,14499,1,0.673978,-0.00240607,model
1,14500,14519,1,0.770253,-0.00170403,model
1,14520,14539,1,0.764619,-0.0005503,model
1,14540,14559,1,0.604188,-0.00079631,model
1,14560,14579,1,0.605294,0.00161722,model
1,14580,14599,-1,0.31003,-0.0024351,model
1,14600,14619,-1,0.376131,0.00365753,model
1,14624,14643,-1,0.413609,0.00075299,model
1,14644,14663,1,0.628171,0.00080785,model
1,14664,14683,1,0.614882,0.00127797,model
1,14686,14705,-1,0.357068,-0.00057892,model
1,14707,14726,-1,0.414196,0.00095662,model
1,14727,14746,-1,0.183183,-0.00705127,model
1,14747,14766,1,0.616101,-0.00337711,model
1,14767,14786,1,0.628014,0.00648348,model
1,14787,14806,1,0.668356,-0.00084724,model
1,14812,14831,1,0.580702,0.00053541,model
1,14832,14851,1,0.781371,0.00169562,model
1,14852,14871,1,0.592624,0.00093364,model
1,14872,14891,1,0.613993,-0.00240775,model
1,14892,14911,1,0.80038,0.00074566,model
1,14913,14932,1,0.682351,-0.00346519,model
1,14935,14954,1,0.803458,0.00087222,model
1,14955,14974,1,0.835317,0.00554704,model
1,14976,14995,-1,0.41684,0.00534884,model
1,14996,15015,1,0.731546,0.00060033,model
1,15016,15035,1,0.826121,-0.00058585,model
1,15036,15055,1,0.908258,0.0015958,model
1,15056,15075,-1,0.129399,0.00135387,model
1,15076,15095,1,0.837142,-0.00297962,model
1,15098,15117,1,0.962378,0.00161446,model
1,15118,15137,1,0.855789,-0.00149982,model
1,15138,15157,1,0.927445,-0.00140922,model
1,15158,15177,1,0.867332,0.00637297,model
1,15178,15197,1,0.695423,0.00187213,model
1,15198,15217,1,0.592692,-0.00340421,model
1,15218,15237,1,0.741415,-0.00090098,model
1,15238,15257,1,0.785469,0.00111208,model
1,15258,15277,1,0.655175,-0.00239652,model
1,15279,15298,1,0.676593,0.00175289,model
1,15299,15318,-1,0.104665,0.00149036,model
1,15319,15338,-1,0.083673,0.00094368,model
1,15342,15361,-1,0.336983,-0.00121616,model
1,15362,15381,-1,0.364328,-0.0007993,model
1,15386,15405,1,0.661259,-0.00132088,model
1,15411,15430,1,0.61759,0.00247679,model
1,15433,15452,1,0.593026,0.00135654,model
1,15454,15473,1,0.587458,0.00169855,model
1,15474,15493,1,0.653096,0.00174498,model
1,15498,15517,1,0.705272,-0.00096071,model
1,15518,15537,1,0.666464,-0.00153964,model
1,15540,15559,-1,0.341208,-0.00073288,model
1,15560,15579,-1,0.268193,0.00330676,model
1,15581,15600,-1,0.255078,-0.00089624,model
1,15602,15621,-1,0.392965,0.00296956,model
1,15622,15641,1,0.73379,-0.00549949,model
1,15642,15661,1,0.929335,0.00088423,model
1,15662,15681,1,0.856231,0.00088883,model
1,15682,15701,1,0.84061,-0.00064806,model
1,15702,15721,1,0.791002,-0.00119437,model
1,15722,15741,1,0.775169,0.00144338,model
1,15742,15761,-1,0.390603,-0.00138968,model
1,15762,15781,-1,0.112037,-0.00286159,model
1,15783,15802,-1,0.399154,-0.00170539,model
1,15803,15822,1,0.694104,-0.00122905,model
1,15823,15842,1,0.582777,0.00210757,model
1,15844,15863,-1,0.409708,0.00132442,model
1,15864,15883,1,0.672993,0.00085411,model
1,15884,15903,1,0.780025,0.00055726,model
1,15904,15923,1,0.594275,-0.00131253,model
1,15926,15945,1,0.599421,0.00217124,model
1,15946,15965,-1,0.139531,0.00108179,model
1,15966,15985,-1,0.170451,0.00165085,model
1,15986,16005,-1,0.157373,0.00414951,model
1,16006,16025,1,0.664361,-0.00061574,model
1,16026,16045,-1,0.188059,0.00086653,model
1,16046,16065,-1,0.313973,0.00202882,model
1,16066,16085,1,0.71096,0.00110167,model
1,16086,16105,1,0.704541,0.00060157,model
1,16106,16125,1,0.718037,-0.00122984,model
1,16126,16145,1,0.787475,0.0015297,model
1,16146,16165,1,0.769475,-0.00160725,model
1,16166,16185,-1,0.091824,-0.00101242,model
1,16186,16205,-1,0.177204,-0.00245233,model
1,16206,16225,-1,0.183724,-0.00119326,model
1,16227,16246,-1,0.399323,0.00139083,model
1,16247,16266,-1,0.186616,-0.00188402,model
1,16267,16286,-1,0.324571,-0.00265743,model
1,16287,16306,1,0.605278,0.00095218,model
1,16307,16326,-1,0.405876,0.00160262,model
1,16327,16346,1,0.808082,-0.00096012,model
1,16348,16367,1,0.603743,0.00270286,model
1,16368,16387,-1,0.308935,0.00411369,model
1,16388,16407,-1,0.345658,-0.00248107,model
1,16408,16427,-1,0.15465,0.00168104,model
1,16434,16453,-1,0.27013,0.00939291,model
1,16454,16473,1,0.582265,-0.00054643,model
1,16474,16493,-1,0.395891,0.00171729,model
1,16494,16513,1,0.695226,-0.00059219,model
1,16514,16533,1,0.897748,0.00068286,model
1,16535,16554,1,0.845656,-0.00246466,model
1,16555,16574,1,0.675425,0.00139626,model
1,16575,16594,-1,0.290389,0.00083237,model
1,16595,16614,-1,0.410753,-0.00205431,model
1,16615,16634,1,0.714134,0.00127349,model
1,16635,16654,-1,0.412014,0.0021932,model
1,16655,16674,-1,0.355042,-0.00363048,model
1,16675,16694,-1,0.415976,-0.00180673,model
1,16696,16715,1,0.626903,-0.00057678,model
1,16716,16735,1,0.686225,-0.0008882,model
1,16736,16755,1,0.725705,-0.00079558,model
1,16767,16786,1,0.654006,-0.00071702,model
1,16788,16807,-1,0.389673,-0.00239252,model
1,16808,16827,-1,0.22552,0.00290481,model
1,16828,16847,1,0.704547,-0.00325159,model
1,16848,16867,1,0.973176,0.00092044,model
1,16868,16887,1,0.904364,-0.00825979,model
1,16888,16907,1,0.888771,-0.00061162,model
1,16908,16927,1,0.9579,0.00103636,model
1,16928,16947,1,0.941004,0.0022278,model
1,16948,16967,1,0.861018,0.00278185,model
1,16968,16987,-1,0.361593,0.00066196,model
1,16988,17007,1,0.648518,-0.00081018,model
1,17008,17027,-1,0.080109,-0.0006943,model
1,17028,17047,-1,0.372856,-0.00366233,model
1,17058,17077,-1,0.382894,-0.01348422,model
1,17078,17097,-1,0.319275,-0.004131,model
1,17098,17117,-1,0.113515,0.001639,model
1,17118,17137,1,0.63796,-0.00064984,model
1,17138,17157,1,0.580188,-0.00201601,model
1,17158,17177,1,0.962422,0.00116008,model
1,17178,17197,1,0.712597,0.00053768,model
1,17198,17217,-1,0.225487,-0.00083236,model
1,17218,17237,-1,0.175595,-0.00113503,model
1,17238,17257,-1,0.145294,-0.0053319,model
1,17258,17277,-1,0.121038,-0.00184857,model
1,17278,17297,-1,0.294058,0.00053609,model
1,17298,17317,1,0.580577,-0.00054761,model
1,17318,17337,1,0.970893,-0.00109384,model
1,17338,17357,1,0.635508,-0.00083636,model
1,17358,17377,-1,0.300111,0.00087615,model
1,17378,17397,-1,0.19762,0.00180931,model
1,17399,17418,-1,0.264251,-0.00171212,model
1,17419,17438,1,0.629881,0.0008058,model
1,17439,17458,-1,0.130482,-0.00132062,model
1,17459,17478,-1,0.175442,0.00574091,model
1,17479,17498,1,0.850771,0.00055535,model
1,17499,17518,1,0.854879,-0.00077659,model
1,17521,17540,-1,0.26387,0.00115633,model
1,17541,17560,-1,0.41651,0.00161429,model
1,17563,17582,-1,0.304641,0.0014345,model
1,17584,17603,-1,0.235657,0.00064994,model
1,17604,17623,-1,0.367791,0.00095971,model
1,17625,17644,-1,0.385111,0.01100424,model
1,17647,17666,1,0.583413,-0.00452146,model
1,17669,17688,1,0.628077,0.00086847,model
1,17689,17708,1,0.789779,0.00165735,model
1,17709,17728,1,0.878576,0.00142689,model
1,17729,17748,-1,0.398697,0.00107795,model
1,17749,17768,1,0.80438,-0.0007649,model
1,17769,17788,-1,0.271612,-0.00111111,model
1,17790,17809,-1,0.383443,0.00098696,model
1,17812,17831,1,0.622523,-0.00646513,model
1,17832,17851,-1,0.388883,0.00159522,model
1,17852,17871,1,0.665064,0.00263214,model
1,17872,17891,1,0.825703,0.00257934,model
1,17892,17911,-1,0.401516,-0.00335838,model
1,17912,17931,-1,0.14823,-0.00136336,model
1,17932,17951,1,0.703431,0.00093113,model
1,17952,17971,-1,0.091495,0.00184631,model
1,17972,17991,-1,0.060483,0.00149781,model
1,17992,18011,-1,0.140818,-0.00858411,model
1,18012,18031,-1,0.120618,-0.00062791,model
1,18032,18051,-1,0.05843,0.0018579,model
1,18052,18071,-1,0.231245,0.00122249,model
1,18072,18091,-1,0.357859,0.00112455,model
1,18092,18111,1,0.717523,-0.00057365,model
1,18112,18131,1,0.838202,0.001944,model
1,18132,18151,-1,0.154878,0.00119444,model
1,18152,18171,-1,0.15899,-0.00446295,model
1,18172,18191,-1,0.378376,-0.00428997,model
1,18192,18211,-1,0.199939,0.00168074,model
1,18212,18231,-1,0.212063,0.00091867,model
1,18232,18251,-1,0.393974,0.00071433,model
1,18252,18271,1,0.676897,0.00096345,model
1,18272,18291,1,0.85692,0.0008306,model
1,18292,18311,1,0.611414,-0.00058432,model
1,18313,18332,-1,0.389709,0.00313776,model
1,18333,18352,-1,0.353183,-0.00095104,model
1,18353,18372,1,0.658515,-0.0011684,model
1,18373,18392,-1,0.115307,0.005217,model
1,18393,18412,-1,0.220423,0.00055418,model
1,18414,18433,1,0.626092,0.00111848,model
1,18434,18453,-1,0.311257,0.00088602,model
1,18454,18473,1,0.85564,-0.00240694,model
1,18474,18493,1,0.846982,-0.0009096,model
1,18500,18519,-1,0.419826,0.00582927,model
1,18520,18539,1,0.921525,0.00072969,model
1,18540,18559,1,0.894233,0.00269342,model
1,18560,18579,1,0.806722,0.00215531,model
1,18580,18599,-1,0.362381,0.00051532,model
1,18600,18619,1,0.807451,0.0005549,model
1,18625,18644,1,0.644995,-0.00093042,model
1,18645,18664,1,0.932841,0.00086415,model
1,18665,18684,-1,0.244733,-0.00059551,model
1,18685,18704,-1,0.304959,-0.00212444,model
1,18705,18724,-1,0.083535,0.00210551,model
1,18725,18744,-1,0.263997,0.00154,model
1,18745,18764,-1,0.195619,0.00527253,model
1,18765,18784,-1,0.40695,-0.0013483,model
1,18785,18804,-1,0.416734,-0.0011645,model
1,18805,18824,1,0.705611,0.00059373,model
1,18827,18846,1,0.591097,-0.00081587,model
1,18847,18866,1,0.749654,-0.00062328,model
1,18868,18887,-1,0.371737,0.00310965,model
